Timestamp,L1-dcache-load-misses,instructions,l2_rqsts.miss,branch-misses,cycles,LLC-load-misses
     1.500198944,73348767,11129885526,54561375,12121305,10915617690,1564634
     3.000516889,71715305,12281717517,52874746,8276816,11323013354,914498
     4.500795657,72116517,12237476192,52209125,8435785,11302437561,937123
     6.001077809,71088109,12265540292,54164418,8379323,11271868136,1022889
     7.501349600,70257869,12282925308,53080248,8356159,11289730257,974806
     9.001617898,70834081,12318609826,52917480,8354667,11337914960,864618
    10.501881640,69499879,12126930800,52345129,8596781,11217672542,933896
    12.002137257,70272375,12185885313,52290663,8528347,11292601049,913254
    13.502400808,71006489,12174680819,52622568,8674283,11332622443,928917
    15.002676982,74301945,12179834238,52378498,8606984,11414612653,923027
    16.502944252,69796062,12348779851,52543840,8374784,11238853871,1003882
    18.003245562,69824589,12359421602,50925002,8316163,11137750985,909432
    19.503507670,71537325,12310108714,51533230,8303706,11252065303,960565
    21.003772497,73655547,12018642594,50791016,8704568,11333059956,1025320
    22.504043694,71954644,12132007463,53404497,8325557,11190910872,946535
    24.004312875,70404028,12200889672,52310636,8393127,11169660103,1013374
    25.504582578,69900481,12261730839,52346032,8385178,11197804702,1048530
    27.004862102,69730873,12539484858,52669065,8227895,11330125459,942589
    28.505147027,72030719,12483483105,52221570,8455795,11369515433,998473
    30.005441244,70361234,12575032511,50374529,8553018,11432655520,972028
    31.505716431,71034724,12462089629,51671199,8671403,11451744631,1017569
    33.006012127,70447777,11804731909,53208627,8322455,10934879846,1012658
    34.511497241,72227148,12202283128,53962074,8675125,11341118284,990463
    36.011763309,70969044,12280824395,52444148,8379768,11270878858,937329
    37.512042668,68889136,12168592410,54700611,8329991,11288405796,890137
    39.012317477,70607439,11962600943,51502706,8605008,11213045125,994874
    40.512607538,69417049,12036512755,52022953,8739502,11225195161,1019512
    42.012885300,69218743,12079566862,52379034,8544723,11255804570,965004
    43.513156746,70660610,12173782262,51228733,8350966,11120742159,946860
    45.013503026,74150279,12151908007,51219307,8728360,11576414527,989835
    46.513780536,72729207,11938053662,53227155,8761805,11259372733,992159
    48.014080252,71226256,12295232247,54292154,8316666,11259308204,977240
    49.519184120,71536703,12262256939,53213742,8445045,11351364088,966613
    51.019452198,71573379,12029975889,51288932,8729103,11329026688,944093
    52.519712491,69927329,11760873536,52651599,8533140,11042680812,882130
    54.020057840,70557530,11996262096,53433860,8664869,11281306945,974990
    55.520407056,70620649,12027974865,54247797,8784465,11342859047,979588
    57.020684924,71163182,12173858259,53160693,8715609,11441592921,950353
    58.520952424,70701231,11854789150,53516827,8760682,11222793561,916221
    60.021227050,71264881,11966189156,57763149,8257966,11015425757,964890
    61.521492966,71736184,12401320268,51531434,8323754,11288335713,950137
    63.021780978,68623870,12100058201,48260561,8499311,11217439493,966733
