Timestamp,L1-dcache-load-misses,instructions,l2_rqsts.miss,branch-misses,cycles,LLC-load-misses
0.040107858,1195547,117490959,1550802,1037064,108330065,52536
0.080326903,1480132,123171196,1312301,894861,116108453,95944
0.120546381,2157050,133582645,2274988,651413,208257175,402581
0.160769788,3728085,284892682,1740921,702867,396492433,133289
0.201013856,3924380,264302464,960486,589873,377436062,14572
0.241259781,2576913,261986733,1071657,552223,357806692,39245
0.281484471,2531237,414442212,1711833,325955,386541021,36829
0.321707855,2718166,437848340,1872691,305332,406636595,42196
0.361930794,2396919,435417938,1591581,271097,390310553,21906
0.402154662,2440845,466467107,1476228,277389,413534967,24185
0.442390113,2546844,458099388,1760707,310816,411689261,31762
0.482623869,2384921,454480831,1689477,284517,401521204,25073
0.522840203,2153894,463910776,1619216,278878,396909321,28522
0.563679551,2578784,448696629,1638893,287157,403113415,29029
0.603908031,2091950,488819089,1367736,265452,411893816,22201
0.644139775,2434910,461026252,1770195,296959,404618513,32279
0.68503009,2501988,444015517,1782576,307067,405319429,30415
0.725443281,1956438,451388561,1535935,263582,381851890,31698
0.765698714,2015411,392506954,1454951,257286,346463681,27813
0.813957581,2151948,416694578,1594650,280080,368715448,28180
0.854211583,1522430,360403874,1068721,206233,300576223,18968
0.894479271,1986341,301940210,1328133,220635,285094013,20295
0.934771874,1646802,327899307,1061973,199047,287425008,17430
0.977187116,1583303,349195028,1161381,209276,296128109,23345
1.017451017,1749470,301155864,1310913,206920,274484351,17986
1.057716754,1973263,264609510,1625766,236883,260611427,27040
1.097998806,1509866,329949750,1177655,210334,281612845,27049
1.138278807,1727450,287923434,1528053,202136,264840901,21698
1.178550727,1985528,258262179,1824406,223360,255256823,24418
1.218827521,1768587,307775553,1263875,226871,277394368,27603
1.259107502,1658832,316662594,1112942,219689,280552837,25233
1.299374817,2047577,274653148,1326003,218851,268302218,17852
1.339671522,1765642,320652393,1206720,225007,280738902,26178
1.379960913,1700569,324315121,1169176,221627,286749279,23292
1.420242496,2188280,287894073,1303532,226865,286740246,14395
1.460523109,1504147,340505518,1109043,204872,287615926,26024
1.502992455,1700042,335941921,1265219,226267,296201108,24749
1.543269035,2217469,296944501,1361675,224459,293050516,14564
1.583553216,1375822,349494285,1100880,203193,288585619,21814
1.623822178,1757979,317551477,1179980,214165,284135939,25964
1.664101424,2303518,300882024,1261411,217154,296925845,11931
1.705338944,1338712,365569247,1045789,220065,297166934,27005
1.748602535,2322452,304332681,1659201,247959,302099170,26225
1.788991317,2097995,314391781,1331321,203734,297516547,11540
1.829275486,1420779,334862562,1059367,192934,281168371,26099
1.869559987,2222412,291463050,1419878,241326,286636684,27711
1.909835679,1989521,302241701,1185437,211718,285639502,13688
1.950122987,1456765,330669127,1062021,213617,288588570,28995
1.990394818,1915743,312682726,1305206,218210,290571271,18736
2.030670353,1857233,298619577,1254102,209192,278431760,15122
2.070943004,1545896,343660126,1238115,209158,288355732,30764
2.111217094,1979887,315910730,1243014,217397,293431559,19220
2.151480552,1884382,316978715,1128038,203438,292080393,12710
2.191756675,1662555,337662796,1159064,211659,293294153,28848
2.233426206,1988789,316858925,1292070,218465,295652593,17460
2.273675799,1831937,327665903,1169116,197442,295901462,16542
2.313953186,1926076,313837178,1281229,227697,295837110,30251
2.354236339,2059539,311229379,1305719,222708,294587007,17889
2.394511936,1599700,343565953,1037135,183823,302409642,15956
2.434802977,2147360,310084713,1396226,245732,300589132,24668
2.475076969,1901505,301902678,1322349,219441,283225892,19317
2.515337143,1351974,331115281,1092545,185615,273610732,33196
2.555607353,1995167,276203737,1429226,232887,266997883,24575
