Timestamp,L1-dcache-load-misses,instructions,l2_rqsts.miss,branch-misses,cycles,LLC-load-misses
     1.500146467,48980061,12848002561,43508893,11548724,8093069858,911951
     3.000385322,50349491,13736565665,45840098,8368308,7973342842,562855
     4.500587596,50202865,13649943190,44693945,8290249,8009012062,489669
     6.000786458,49486789,14208559512,42529584,8490536,8023860608,472366
     7.500981771,48506577,14636484902,42840809,8593604,8041814210,498447
     9.001184004,47840282,14472984661,39846777,8443874,8030846692,456690
    10.501385934,49394121,13900316238,41054037,8305337,8010429933,477434
    12.001672222,43789151,12223788601,36495566,7339965,7094035758,419260
    13.501886995,39453409,12057291142,35638179,7001143,6572242305,399537
    15.002098382,40199282,11935076523,34395776,7096822,6638802092,377414
    16.502289082,41700725,11780515497,36261157,7062518,6745943653,419307
    18.002524713,40297453,12097151897,35964976,7078812,6694020540,406007
    19.502770174,42141399,11851897198,36397119,7110658,6782893369,404519
    21.002985541,41202049,11731664540,34092720,7020271,6708942007,385969
    22.503191611,40524271,11826482722,36075338,7032235,6637904399,407921
    24.003399183,42387928,8437567018,40552636,5630164,6340502064,923180
    25.503606854,42737643,10810093477,40615513,6623838,6632687954,540970
    27.005552159,43382033,9736013621,42137822,6302334,6471226752,703864
    28.505764990,42546690,10911901523,39998867,6701174,6569295099,530231
    30.005984625,42568661,10638304477,43389394,6576572,6544371668,532733
    31.506198811,38156631,12151698357,36311251,6974148,6504701581,408714
    33.006443074,38930646,11583132933,34883301,6795951,6489621995,438998
    34.506641273,42195788,9806350791,43496442,6398335,6388195622,704472
    36.006852345,40650641,11140470105,39216680,6705012,6484630614,416233
    37.507089616,42242037,10348972280,38686895,6207615,6393070498,528573
    39.007320996,41240801,11030952176,35211459,6562396,6487799055,448919
    40.507550217,39961478,11670615415,36968001,6921811,6524688427,415757
    42.007782494,38751251,11606765069,36492585,6773957,6418607520,401224
    43.507985444,40096922,11317435362,34221512,6757975,6498879777,384740
    45.008226283,38833381,11423474377,35708112,6715436,6375892886,409965
    46.508440333,38161964,11558304083,35386587,6834690,6374231952,404519
    48.008687307,38674536,11504048871,35517519,6720681,6404483457,394594
    49.508903554,38892850,11457655532,34798812,6762488,6422967804,387327
    51.009121719,39559061,11525730936,35488939,6778148,6464671552,386975
    52.509346549,39321691,11235799229,35201632,6613179,6398436397,391037
    54.009566094,39967783,10806928901,36355359,6496927,6368653044,398863
    55.509784047,38701240,11301076396,33609140,6639602,6370930394,375767
    57.010008934,39055373,11290272717,34667227,6628380,6357161200,369816
    58.510201166,39653839,11052367051,34597177,6562433,6418365353,375217
    60.010425653,37922502,11409783719,35136375,6581414,6280471357,379007
    61.510648201,39304290,11202101117,34061965,6655056,6373553016,380179
    63.010838683,37573720,11393147470,33722984,6688518,6280999376,376308
    64.511077821,37351094,11143893582,33720365,6552268,6177150671,379397
    66.011296346,39280647,10831429542,33141511,6574655,6306342299,371865
    67.511519371,38409982,10975141101,33151005,6524000,6232450196,367403
    69.011744284,37326752,11275684227,34271064,6616787,6195387647,375839
    70.511974684,37592896,11148059733,34152229,6601568,6202515018,385280
    72.012198890,39343176,10781085533,34913454,6461172,6263914010,370795
    73.512423070,38616268,11149895528,33287045,6656690,6279000545,362351
    75.012651892,38673862,10712598960,33217223,6436183,6170812331,375603
    76.512892734,37963580,10662577574,34141668,6431481,6135064259,380780
    78.013116905,37986021,10726006811,33543117,6426725,6157528135,368323
    79.513346158,37077487,10976639865,32979289,6533505,6107294991,367140
    81.013567885,36838808,11053457820,33852653,6506706,6083918554,367617
    82.513782274,37800177,10821143585,33816370,6454349,6139526756,371163
    84.014018594,37408378,11033718781,33249242,6547531,6139822689,366819
    85.514253766,36223220,10884126242,32334265,6330299,6012206474,357482
    87.014480549,38075136,10581466878,31818164,6374819,6102672154,354934
    88.514681114,38045228,10179954326,35750488,6093484,5949833713,440117
    90.014920658,36546999,10815475798,32798660,6427628,6013667755,368848
    91.515149148,35577734,10965139300,32916955,6404816,5953386363,367071
    93.015375853,37317443,10324020220,38361014,6128491,5915776132,468702
    94.515616681,35992365,10954066385,31471824,6426497,6002639201,345928
    96.015841874,36155337,10733271157,31564531,6322616,5949315745,341966
    97.516067445,36769477,10514590587,29673084,6214933,5972450918,322283
    99.016299584,35344700,10813373056,30533543,6347815,5917028408,342998
   100.516543295,34953074,10778000392,30372480,6227867,5860831638,337541
   102.016748989,35280523,10886176606,31332178,6217858,5903894895,346967
   103.517005559,35497338,10832927680,31216517,6302180,5884637895,342593
   105.017236838,34488666,10906508875,30709881,6270638,5855010115,333397
   106.517474880,34125504,10748332365,30795965,6255474,5783094310,337332
