Timestamp,L1-dcache-load-misses,instructions,l2_rqsts.miss,branch-misses,cycles,LLC-load-misses
0.160148588,8080743,690559454,6459956,3319080,837408779,637993
0.320418838,9933972,1093112834,4833678,1525080,1218379045,156510
0.480699304,7836050,1228097727,5049018,813215,1120421513,108440
0.642420725,6868105,1192865295,4699167,823393,1067349388,110902
0.802734081,7188582,1085895093,6080591,887522,1044613457,99030
0.963018209,6833222,1201715809,4987206,847260,1104178393,84915
1.123437191,7346126,1196199106,4857244,826221,1110453112,91296
1.283715451,6829399,1212583569,4556939,779016,1100142108,101915
1.444149854,6542457,1252026547,4182076,740967,1130105773,81715
1.604418365,7567315,1178790277,4808324,817196,1096535611,105122
1.764691379,7480681,1210535388,4672209,818031,1120465096,90906
1.925007939,6849435,1173690786,4565825,785884,1089830564,91426
2.085302029,7013843,1248270239,4531600,794027,1131387363,91227
2.245581335,7588174,1235313479,4760943,779509,1135466867,87257
2.40584779,7310807,1236343732,5044281,778760,1129405926,93741
2.566115759,7219884,1228042340,4863906,811788,1125326763,97645
2.726397163,7194384,1130905708,5893921,845248,1060526279,98934
2.886685445,6895790,1154744508,5427751,824174,1042418428,96019
3.046976695,7216273,1270945695,4931643,793005,1132231116,82681
3.207264503,7672382,1111268689,5843318,835061,1044227967,114559
3.367548008,7653306,1239115583,4630264,816921,1133270374,82255
3.527835761,7404066,1259062897,4746747,808876,1135372999,81615
3.688117236,6933809,1077134169,6103436,814059,984329887,120538
3.848406344,6776070,1082695282,5910493,841470,986694911,126784
4.008699113,7816698,1210995499,5217017,818814,1117088588,82979
4.168982656,6855680,1291927215,4540832,803222,1123809517,93560
4.329252586,7594230,1224823496,5210666,842609,1114408692,111597
4.489531617,8015887,1205750382,4904796,844460,1116966543,95665
4.649819923,7084276,1277342049,4770559,776752,1133474372,113800
4.810110726,8121099,1206614239,5285965,842179,1147995330,93935
4.970405316,7433079,1081263139,5825991,833424,1056008678,97316
5.130691924,5527612,1033609360,5241283,728372,939564182,92790
5.290986935,7637234,1176882225,4914916,895128,1122469641,109705
5.451263103,7277767,1193787330,4469246,839740,1119172714,91701
5.611537085,6755111,1231892557,4593082,827092,1112745512,105650
5.77182848,7020880,1192947619,4435576,840231,1113412939,88308
5.9321153,7328556,1164383748,4839723,833091,1100532732,82334
6.096175621,7178185,1231768678,4681079,787735,1119532795,83601
6.256444369,7265035,1216625991,4744822,814414,1120391339,83827
6.416720811,7646063,1207349131,5078891,811884,1123377137,75154
6.579400835,7360346,1230746675,5194166,842563,1131010261,115413
6.739756766,7541799,1200610202,4843485,816468,1125484162,103074
6.900058954,7463574,1182056228,4908245,846281,1118140522,100786
7.060365419,6806010,1265843001,4791549,807705,1115902459,107940
7.22072657,7303552,1220429197,5086310,817191,1114815380,100580
7.381001804,7229350,1233813917,4704341,803548,1112093500,89163
7.541351992,7009044,1226978205,5138510,829692,1109620081,97278
7.701631898,6907750,1208750883,4692615,807126,1110221512,89434
7.864604807,7273327,1252088255,5098843,855075,1133200876,115585
8.024890678,7302669,1194543421,5081248,828112,1102532882,104729
8.185175964,7197655,1199674271,5016204,808044,1086052251,92189
8.34545782,6809973,1253842620,4839101,818556,1114756535,107782
8.505751712,7248429,1190983948,4809400,799974,1105555059,91366
8.666054865,6979670,1246804260,4506679,787958,1111910622,81778
8.826328275,6803662,1278655059,4678513,805541,1128717020,90108
8.986596315,7585857,1218807350,4989315,829116,1116728612,86834
9.146887095,7404365,1234388139,4572743,800546,1144372879,87392
9.310926279,7629640,1258245114,5043736,861288,1152684584,115844
9.47120548,7468478,1224157763,4950509,815802,1128019714,89651
9.631473506,7286267,1209637278,4811818,815403,1103337660,90646
9.791747246,7820976,1226343194,4992636,817608,1140328318,69958
9.952034401,7188536,1236813199,5066035,822361,1118634819,87893
10.112303973,7632136,1213458459,4721390,825074,1125474409,82976
10.272582311,7499496,1202167939,4524294,782816,1100444392,90098
10.432882088,6631006,1229210683,4332780,779953,1077028007,107472
10.593169497,7315867,1132839082,4629458,825699,1074394626,92815
10.753460473,7563690,1165867328,4714133,818611,1090656361,80216
10.913755791,6777368,1220407423,4336287,757398,1083964587,98417
11.074048755,7554914,1168946497,4887847,794139,1091665452,93595
11.234329286,7286109,1195668880,4655011,793878,1088661898,97659
11.394608471,7331920,1227909060,4828451,778859,1113689095,103035
11.55489716,7838251,1225315116,5106680,851538,1138516412,93943
11.715188993,7627918,1174017292,5170607,833481,1096359957,83611
11.875453405,6441586,1201643875,5186973,798283,1071825203,99965
12.035761645,7245945,1170909405,5236757,822708,1087389140,92249
12.196045677,7800495,1196687412,4996480,829707,1124806805,73020
12.359704437,6715602,1251811998,5111983,806858,1129368084,95823
12.51999392,7677103,1221932215,5067561,799235,1136109466,79779
12.680264919,7031113,1232253690,4940961,774542,1123213876,86178
12.840525498,7079776,1211773135,4719192,787117,1111126780,89502
13.002811434,8333347,1198332321,5504824,897862,1137996450,92101
13.168161403,7624158,1261467227,5015760,826108,1168046395,90855
13.328431309,7060093,1225494327,5205419,809829,1119450789,90815
13.488711864,7274120,1205370765,5012003,803682,1117418222,79790
13.648999717,7623202,1210652357,5305595,804296,1124413612,83389
13.809370946,7367024,1214778854,4944398,769931,1110822275,77145
13.969638438,7569412,1195897345,5434991,822973,1110416072,89691
14.12990688,7878411,1213034883,5233361,828492,1124249430,83312
14.290267631,7949883,1220902266,4991255,833432,1136095817,80367
14.450548246,7140636,1252365242,4852103,806332,1129797015,86239
14.610847131,7665957,1221766441,5134439,825235,1124679702,92975
14.771213674,7832029,1201152489,4946508,798911,1117819239,92795
14.931487829,6953509,1248746718,4726813,813768,1122409033,109068
15.09175474,7425861,1228894186,4865042,811623,1134952548,90192
15.252040145,7520076,1205239518,4786119,836013,1120111340,99818
15.412323819,7055276,1256914967,4535202,797443,1127222584,107776
15.572626538,7096568,1238207937,4700636,807578,1111450895,101428
15.732898373,7644211,1197948699,5354614,814956,1103232897,85309
15.893165438,7144128,1246932226,4759485,785542,1117867431,83123
16.053444682,6752387,1247666351,4766651,811828,1109206273,91309
16.213818116,6925394,1242088098,4946116,827111,1116017403,106351
16.374185989,7213251,1235636703,5114843,816387,1125224502,103344
16.534549679,7184502,1231094193,5307021,796701,1117557310,99089
16.694828696,7161080,1239208992,5176894,843677,1112744878,114806
16.855116805,7479517,1239256157,4818792,834337,1126961697,104017
17.015391615,6772836,1258197638,5015545,810311,1119815093,97591
17.175697272,6527434,1223263109,4611064,771061,1073991637,81974
17.335998686,6853404,1225784758,4886656,798944,1132445407,93061
17.496290376,7343893,1238365303,4476113,781647,1152914503,94211
17.656690501,7000777,1198143211,4543028,801153,1087452964,106606
17.816963947,7383398,1211821890,4792321,864762,1133821782,84000
17.97724454,6877732,1186227884,4831472,845877,1096124079,97567
18.139386409,7385975,1229492372,4935634,866602,1153452705,77549
18.299658072,6735646,1202456870,5224174,836778,1126415704,82722
18.459902177,6951828,1211585739,5142715,838288,1139087937,78298
18.621371148,6849346,1230512235,4844479,859125,1145184625,88998
18.781686195,6885016,1199356335,5149668,820840,1148037239,100205
18.941994225,6929464,1193761239,4961414,813617,1122412121,100362
19.102276255,6959199,1213897384,4979015,814956,1131476349,85521
19.265844249,6842524,1221854071,4900684,833807,1134224650,86206
19.426139839,6810815,1186454775,5276401,871728,1116577726,100222
19.586522539,6920610,1201419200,5133000,852837,1134236264,96653
19.746802628,6652516,1178084516,4916894,826132,1105107521,81924
19.907123851,7094211,1213848495,4812265,851220,1135751533,92372
20.067395072,6706979,1205586266,4748181,825710,1112709342,82240
20.227675908,6443697,1203994526,4804496,761856,1081901863,94316
20.387969445,7534594,1208556973,5247849,852237,1124694289,84624
20.548311133,7024976,1245843422,4914616,796000,1131298044,79510
20.708588544,6435335,1262523636,4595354,770673,1124887491,87775
20.868863568,7508289,1206593749,5199954,815786,1114987965,81148
21.02914054,6948901,1228512706,4999758,789576,1113099284,74381
21.190542164,7174956,1230777429,5066794,819752,1125282494,89244
21.351011263,7308732,1197004501,4945704,851871,1117012016,77696
