Timestamp,L1-dcache-load-misses,instructions,l2_rqsts.miss,branch-misses,cycles,LLC-load-misses
     2.881709203,2094447,273656867,1272138,228226,285971563,11902
     2.921969193,1216191,324232565,1048292,210796,271691723,33621
     2.962232823,2066817,275424454,1311915,242703,285843129,22166
     3.002586221,1983281,253931361,1299340,230286,265834913,16312
     3.048581123,1481851,378826561,1060446,215629,326918954,25621
     3.088866199,1991955,278463354,1340464,245329,284055840,24659
     3.129139601,2024222,272510188,1227495,216220,278145981,12043
     3.172534080,1746137,327274163,1331158,238664,300792268,29322
     3.212799318,1630119,280627116,1207729,216460,266995283,28198
     3.253067537,1937157,294674629,1200009,209944,288505696,12808
     3.300336555,1986939,363480614,1416558,260389,336726726,27880
     3.340600047,1648920,276455961,1061031,189880,258619134,20231
     3.380876767,1545222,320675424,1089160,204983,285948993,18560
     3.421156318,1649396,287123911,1220469,205851,268842579,25486
     3.461435776,1888707,286039475,1294986,230336,281736206,22854
     3.501709705,1614388,315984348,1064703,199815,286042815,14081
     3.542010600,1603214,291058579,1239161,222414,270290350,29705
     3.582306612,1705315,286693685,1308436,236377,277322662,26359
     3.622563956,1756023,286951717,1209301,214394,276734571,14584
     3.662829623,1527790,319413426,1125165,216075,285934849,28310
     3.703103216,1889219,292159065,1232831,228873,289081211,21034
     3.743380858,1763560,288552144,1259388,211110,275767905,23514
     3.783666223,1743486,302770836,1213498,215304,283540769,22194
     3.825027864,1666780,317263588,1180559,215249,296183261,24895
     3.865310696,1656532,296942819,1124523,203344,274764589,22827
     3.905565728,1684906,287815077,1307601,207232,272610728,26195
     3.945840912,1865012,266191048,1260669,213369,267273985,17493
     3.986123007,1601213,318894873,1117902,218512,286430827,27419
     4.026409746,1751846,297201758,1290661,223598,284475945,25846
     4.066682130,1969354,266670839,1303843,217285,274185881,18946
     4.106956318,1489334,320963976,1151658,213321,285716893,27984
     4.147234833,1666443,293003808,1269859,226927,277218667,25375
     4.187497487,2037654,269882914,1402829,235292,283252213,18671
     4.227783637,1505649,288078216,1382035,225827,268846924,33967
     4.268133934,1540174,303650701,1236095,225825,277377753,29094
     4.308406406,2140842,277333733,1373919,229081,289986216,17890
     4.353310986,1727983,338699192,1316759,243766,315385342,26689
     4.393578046,1680157,308593813,1285080,226021,285215994,33570
     4.433841406,2148055,276772020,1327124,226267,289118520,17793
     4.474143804,1374230,275996418,1161990,195511,250161973,30592
     4.514431013,1487976,286960918,1337317,215215,266891826,33221
     4.554692586,1844946,291279292,1291519,225465,282958105,19423
     4.594955842,1462275,236647308,1690300,190118,225491891,28514
     4.635219433,1794598,279917828,1379168,231898,274126284,23295
     4.675480903,1772913,280335218,1246270,222193,275038629,22055
     4.715844906,1731793,309123699,1245041,222253,285885107,23627
     4.756080301,2061502,277314819,1390111,239202,284532444,21257
     4.796343140,1760018,265389160,1145753,210879,261408549,24267
     4.836626545,1445785,320314822,1033714,203843,279590805,20472
     4.876915315,1968184,270121421,1401894,241878,276171531,26067
     4.917185665,1886579,285204712,1279708,229480,280726252,21068
     4.958074164,1606805,312817347,1224755,216329,286706105,19118
     4.998348633,1837043,287740909,1357087,235930,278388871,27165
     5.038630273,1906083,297620464,1288679,223545,289873178,18219
     5.078974903,1558636,311413931,1187952,210258,282787330,19736
     5.119236976,1712483,291408128,1219342,222296,277155660,21356
     5.162900687,1696414,333054637,1326020,232304,305079830,21422
     5.203186346,1568252,284821777,1293989,223490,263489434,31859
     5.243488402,2122867,274184240,1304839,234995,288052585,15826
     5.283834666,1677354,311361536,1105476,220211,286265532,20494
     5.324083812,1845796,286053333,1359817,255741,270716871,30341
     5.364358630,2164293,277705028,1280407,232505,290628518,11301
     5.404625793,1527569,288889782,1125368,199599,269404683,18611
     5.444902744,1776909,301165767,1371101,254383,283385910,35699
     5.485179220,2152010,268870486,1450575,241512,282321052,15082
     5.525446810,1773334,289106220,1223484,201669,276448097,13150
     5.565724216,1512473,321490310,1135335,233583,284305902,31857
     5.605999751,2195908,273714615,1377448,232897,284892411,20442
     5.646271849,1965447,298200931,1140898,207981,292396399,16361
     5.692087084,2078657,346227829,1406209,272801,325667035,40793
     5.732365688,2151860,274830893,1310060,230527,286895332,22768
     5.772645127,1714735,308270700,1054888,204380,291131459,19840
     5.812905677,1765210,301048283,1128817,215062,283467235,29652
     5.853163689,2227064,279158054,1342696,241310,289458379,29123
     5.893446710,1765182,306403876,1075012,200962,289974378,15894
     5.933725592,2023323,246598184,1602027,227301,255868927,31849
     5.973995712,1923329,301530476,1260235,231859,289277395,25657
     6.014262981,1706458,301554712,1164214,210396,282919926,18494
     6.054539016,2138885,272217293,1384329,238298,279971944,24207
     6.094841750,1796380,292429327,1156528,231511,276594670,30192
     6.135127040,1581333,290113298,1094519,198864,272380060,16050
     6.175372432,1917295,276728382,1345007,235966,261548530,38042
     6.215622921,1603147,265814898,1471124,241931,230702901,27687
     6.255871899,1533269,264825712,1083954,184482,225778493,9675
     6.296145745,1578550,279688770,1088189,200748,231882049,11531
     6.336419040,1537436,255641589,1244985,222174,230308009,18725
     6.376662444,1433774,265189237,1104446,205588,230534647,14709
     6.416918237,1584447,267716252,1250198,226453,234147983,17235
     6.457151782,1568617,236655134,1114474,184588,214586322,35318
     6.497371002,948064,215023158,924255,176907,159208060,20076
     6.537589843,468412,139531187,548509,115153,92697438,20487
     6.577795551,479546,117376065,763004,86368,86877908,2442
     6.617968391,445010,134421435,603960,114472,93056575,8064
     6.658135869,477011,137891902,579741,118641,97661759,7769
     6.698290866,434781,151554366,482495,110230,98295742,1878
     6.738435176,314867,84584599,368738,78368,58294735,22021
     6.742472582,129354,5256429,174270,22288,5473959,28616
