Timestamp,L1-dcache-load-misses,instructions,l2_rqsts.miss,branch-misses,cycles,LLC-load-misses
0.010112371,235400,20406891,320372,189814,20616149,9550
0.020384817,305939,31047476,405049,251657,28312361,18575
0.030600338,316547,30874783,439626,286143,28814653,9184
0.040750409,350941,35578370,397205,309574,29051912,8988
0.05089983,359521,37761489,333455,299716,29061305,6200
0.061049733,364098,37554580,326871,281152,28787086,10792
0.071203382,474955,34163069,353843,222579,28687976,42584
0.081359618,335250,40713758,300092,159053,33190891,57858
0.091502151,415031,18212848,519220,89846,26593936,101279
0.101697727,608481,35653814,680981,227956,59454424,122859
0.113648784,718936,71130372,780895,187999,89616357,55330
0.124370278,347931,58231125,240881,116612,77279864,11716
0.135094,332410,61340270,167681,135471,84241945,11317
0.14528886,328564,57390631,161859,125282,80437571,9819
0.155482096,302667,60294512,160722,128695,79869992,10036
0.165647636,278261,69874039,141061,198945,98855539,3666
0.175796182,308125,73283262,150237,210180,104633651,1265
0.185927207,259568,70378419,103264,218564,104149224,657
0.196058106,303259,71977731,148360,209087,103549596,1368
0.206190116,216360,68700606,74585,223785,104585769,597
0.216338117,427217,73141322,248861,135399,89946805,2723
0.226507746,441751,60498639,300256,84814,70813703,6083
0.236847928,454751,51556126,323563,54624,54622277,8893
0.247018312,459313,60054168,374546,68121,57218489,8373
0.257188841,431474,50652063,256020,40723,53049724,2985
0.267340784,419134,51517166,224496,40363,52898605,1515
0.277506479,415753,51557508,213904,40808,53284972,3272
0.287667649,304630,94471856,246240,55030,52692139,824
0.297845551,345370,94539119,341297,70426,56364343,5281
0.308030065,333689,95947228,358453,72000,56324291,7055
0.318215556,284884,96864183,272025,54693,52868998,1155
0.328474408,314097,89415137,317298,51472,53271945,2136
0.3386538,315861,95471873,336479,66839,54467568,4466
0.348852035,312631,95191283,335759,67073,54837963,6640
0.359030774,252355,91399403,221128,48678,48788790,925
0.369201743,251355,91127525,230638,50272,49040470,2026
0.3793763,292922,88167884,322659,58717,51097975,5533
0.389561313,295032,84870651,296666,60914,49413381,5908
0.399725113,350060,45820250,198840,35887,46690514,1715
0.409878137,353489,46580375,197775,34895,47220607,1348
0.420022894,368546,47957673,213527,36509,48851223,2092
0.430209365,370506,48001026,207988,35230,48729536,2832
0.440377937,384402,58935297,295852,55338,52415624,5779
0.450557087,244720,89052957,232624,49734,48302491,1789
0.460749414,284866,86055779,312790,58777,50219394,5212
0.470943584,237644,87423838,213921,47560,46830786,995
0.481131206,271411,83382078,289932,62357,47629405,5187
0.491331662,367926,47326682,228929,35851,47419777,3179
0.501511659,358672,46032587,199105,33752,46732384,1042
0.511674318,307441,66129952,240700,45790,46828949,2144
0.521853208,296413,86193791,308699,63852,50057574,5562
0.532046886,257164,79005823,261955,44247,45783008,1092
0.542247044,279812,83533636,298866,58709,48130537,5414
0.55243149,241350,84064318,208041,46678,45049296,1711
0.562602227,238803,83837825,200056,44208,44680503,777
0.572791837,285185,83850082,296971,62353,48121500,5238
0.582982672,280158,82747222,292289,60963,47693326,5597
0.593173813,237388,79183220,223416,45107,43035440,1792
0.603369876,292156,65317429,382884,42084,42750123,2675
0.613590898,271785,70334236,355713,43531,42874400,2970
0.62379611,315870,56936402,525371,37975,41877211,4458
0.634001844,343343,59508014,471479,66476,46820914,17050
0.64419331,218264,78150503,223018,45180,42736355,1691
0.654380632,219333,78618642,226371,44407,42748955,1073
0.664561146,218958,78571785,226426,45563,42699680,1198
0.674738952,219373,79654112,225873,45263,42680871,983
0.68493353,323362,77457105,398848,70839,50081369,11084
0.695115356,224048,77770056,209237,44082,42701746,991
0.705295394,223263,78665932,207858,43740,42690623,1093
0.715476768,228584,78118170,218121,43823,42697069,1242
0.725670067,280974,74865233,335122,58389,45628908,6344
0.735916744,322813,55878752,568768,40640,42081135,5296
0.746139613,319365,54992860,403998,48209,45042381,12501
0.756370922,319745,39924988,189940,35345,41498395,4573
0.766557378,333586,41751381,176248,32906,42731412,1737
0.776750214,344957,43462320,176499,33140,44297983,1030
0.786938272,348483,43838459,178255,33353,44766048,1162
0.797131883,355096,44227099,189099,33634,45377982,1083
0.807308205,389857,49027474,277839,56022,49175404,7541
0.817468123,362441,45684343,182129,35002,46674050,1477
0.827624459,363904,45574937,188473,34730,46645313,1370
0.83778689,320295,76555832,326958,61691,49892640,6330
0.847978803,268758,79361452,282833,46250,46327407,1528
0.85816096,290023,86061266,301702,62476,49844791,5218
0.868358532,227039,84047507,210808,48930,45803185,1879
0.878542719,245479,76112106,279541,46699,44744505,1792
0.888737653,278273,82068224,310437,61901,48278732,6146
0.898935235,232317,81024744,233191,44886,44798059,1415
0.909142938,277307,81301750,303333,61571,48157242,6002
0.919336058,230304,82231360,221355,46188,44471761,1611
0.929512727,229044,78927399,213922,43914,42672436,1456
0.939699865,270632,77582286,305571,59488,45587679,6470
0.949905761,297630,67371509,352199,53085,45648049,8177
0.960108202,245797,71330811,241648,38603,42792356,2310
0.970290395,226566,79750492,207887,41804,42698735,1498
0.980466336,228108,79033936,217307,41587,42677188,1617
0.990672661,272924,67970034,261440,54555,43517259,4961
1.000875853,355696,55001279,321792,54242,47992289,9698
1.01111633,224905,77225241,227759,42804,42863238,876
1.021328192,222629,78948127,223531,42957,42869701,834
1.03151479,232985,77618347,244818,43996,43012570,1957
1.041715733,222026,79302461,208091,42434,42776605,576
1.051906632,345953,63386246,430956,69715,47697029,10988
1.062104316,240722,71295466,226572,39538,42774916,2098
1.072284838,223137,79478132,201553,43105,42696390,1584
1.082455852,226908,79436450,201386,42253,42653497,1566
1.092632571,230374,79014107,214434,42400,42672944,1451
1.102826282,340095,70734672,360014,67756,48952518,10362
1.112999243,334056,42819395,175422,34622,43827883,2837
1.123162588,247489,77131437,217962,47679,44593318,1371
1.133368816,244017,77385490,264290,43201,43736321,1917
1.143561759,228610,79001725,223862,43489,42696832,1150
1.153752679,275573,75938206,322946,55961,45332411,6139
1.163954301,285483,74603914,329984,57865,46377387,6981
1.174145445,217843,79498851,197268,43610,42742765,1630
1.184327802,214420,80168720,186702,43660,42698433,1404
1.194505346,270850,78485874,292880,57625,45781032,5854
1.204694971,212377,79752010,190962,42925,42740297,1573
1.214876898,270938,76533868,309764,56148,45974021,8095
