Timestamp,L1-dcache-load-misses,instructions,l2_rqsts.miss,branch-misses,cycles,LLC-load-misses
     0.501498413,28541985,3932460301,20775454,6396693,4099020281,890367
     1.001829167,23683659,3751124006,17125037,2849484,3610543945,295422
     1.502126210,21321931,3464760482,15356592,2607441,3336613806,290548
     2.002420877,22201236,3489260021,15802463,2705041,3360530976,321138
     2.502725018,20888032,3487856465,16575857,2606069,3307827991,269665
     3.009750021,21631586,3705313697,15706080,2726687,3463798028,271727
     3.510150652,22194559,3731868283,16114953,2637600,3449115736,288044
     4.012299300,22031594,3744644297,15839241,2635365,3430672482,328310
     4.512581900,20582113,3645149122,16733085,2570836,3369134686,274341
     5.012865324,21308236,3550023203,15900394,2603102,3356056863,270014
     5.515589944,21131321,3564678256,15847889,2618412,3382800039,278399
     6.015895752,21248599,3583317228,15280538,2583538,3425353903,305745
     6.516221223,22074044,3467272083,16507549,2685147,3365648480,290245
     7.016521897,21142633,3626149390,14036300,2582413,3459169547,272359
     7.516811360,21703371,3616469576,14410843,2602791,3468667717,246634
     8.021969266,22161176,3642317229,15399714,2669913,3462453616,266225
     8.522249082,21844109,3630144440,15731638,2578731,3416242712,313125
     9.022720021,21396017,3679798017,16456235,2608796,3405296616,293119
     9.523006298,21815630,3755763756,15912649,2612592,3473961555,263936
    10.023307222,22195944,3631208169,15653836,2545508,3421943384,292924
    10.531388794,22496842,3644121121,16787588,2592315,3419756600,281718
    11.031688234,21762376,3623550236,15791147,2579704,3377259813,282504
    11.531978483,22175006,3722048214,15558295,2644548,3447704761,274837
    12.032268230,22065125,3742000019,14944560,2595428,3429995063,280147
    12.532554416,22043610,3645168536,15780511,2631924,3379724372,259343
    13.034876644,21755021,3685843862,15577540,2630379,3409193793,293060
    13.535244753,21499176,3743125181,15597794,2553050,3507436074,249627
    14.035537429,21216865,3700937522,15713857,2572861,3439620579,273701
    14.535822255,21547372,3584342509,16530583,2562094,3354918690,300461
    15.036107119,21793244,3618225040,16485504,2614475,3397141565,306082
    15.536387089,22592418,3712228074,16096598,2580012,3433243394,274865
    16.036680806,21423501,3701906563,15737396,2593353,3389479170,300492
    16.536972598,20663663,3404778376,15789059,2415005,3176723748,253819
    17.037258808,20214813,3397918400,15645334,2419090,3197775437,298382
    17.537543885,21175097,3769480301,16222634,2575715,3438637055,280767
    18.041578528,21188448,3750038405,16155342,2616443,3423650545,332826
    18.541864707,21705094,3645116233,16507234,2593739,3369614951,293581
    19.042158166,21957984,3723679343,16057886,2617841,3417537994,296076
    19.542450713,22727185,3677591741,16050585,2628850,3455604823,294956
    20.042730488,21747383,3686123445,16491636,2600018,3429330513,306765
    20.542999370,21793382,3645433068,16561492,2557250,3363352091,280765
    21.043289635,22282950,3622160055,16356920,2640480,3381230791,278257
    21.543601699,21203526,3630382959,16404311,2720186,3434819477,296220
    22.043980043,21716570,3596925459,16584116,2658394,3404047435,320068
    22.544350979,21911693,3622215292,16764510,2650258,3375369582,283903
    23.046501299,21838499,3677618835,16679539,2660078,3430488999,307456
    23.546803897,21396506,3733518710,15913256,2559119,3432119760,314329
    24.047098443,19851500,3479728976,15804311,2460083,3167203018,321750
    24.547394586,21256226,3684304907,16778629,2662071,3386933088,286258
    25.047775892,22224964,3705383951,16094467,2670915,3448160130,284941
    25.548062102,21009104,3783358441,14679252,2628165,3439830872,277568
    26.048350771,21066213,3723847855,16112664,2605872,3425387421,311189
