# started on Sun Mar 11 00:00:02 2018

     0.160174179,9079090,,L1-dcache-load-misses,318401115,100.00,,,,
     0.160174179,727318270,,instructions,318442499,100.00,0.87,insn per cycle
     0.160174179,7424161,,l2_rqsts.miss,318469357,100.00,,,,
     0.160174179,3201121,,branch-misses,318493567,100.00,,,,
     0.160174179,831902826,,cycles,318515350,100.00,,,,
     0.160174179,464121,,LLC-load-misses,318554741,100.00,,,,
     0.320471285,10509023,,L1-dcache-load-misses,454836967,100.00,,,,
     0.320471285,1203562193,,instructions,454868086,100.00,1.09,insn per cycle
     0.320471285,5840233,,l2_rqsts.miss,454892456,100.00,,,,
     0.320471285,1710358,,branch-misses,454914747,100.00,,,,
     0.320471285,1378894687,,cycles,454936480,100.00,,,,
     0.320471285,108795,,LLC-load-misses,454958115,100.00,,,,
     0.480741861,7720449,,L1-dcache-load-misses,508541618,100.00,,,,
     0.480741861,1241974696,,instructions,508563161,100.00,1.10,insn per cycle
     0.480741861,6093497,,l2_rqsts.miss,508579598,100.00,,,,
     0.480741861,956777,,branch-misses,508595691,100.00,,,,
     0.480741861,1178506710,,cycles,508611584,100.00,,,,
     0.480741861,112801,,LLC-load-misses,508627039,100.00,,,,
     0.641014420,6979014,,L1-dcache-load-misses,524440306,100.00,,,,
     0.641014420,1122306083,,instructions,524456850,100.00,1.01,insn per cycle
     0.641014420,5488061,,l2_rqsts.miss,524469096,100.00,,,,
     0.641014420,879390,,branch-misses,524480698,100.00,,,,
     0.641014420,1064058996,,cycles,524492551,100.00,,,,
     0.641014420,122812,,LLC-load-misses,524504165,100.00,,,,
     0.801285131,7240332,,L1-dcache-load-misses,540168610,100.00,,,,
     0.801285131,1177223950,,instructions,540177310,100.00,1.05,insn per cycle
     0.801285131,5307283,,l2_rqsts.miss,540183323,100.00,,,,
     0.801285131,927120,,branch-misses,540189153,100.00,,,,
     0.801285131,1131663049,,cycles,540194792,100.00,,,,
     0.801285131,117556,,LLC-load-misses,540200530,100.00,,,,
     0.961560981,6909424,,L1-dcache-load-misses,547327576,100.00,,,,
     0.961560981,1129515640,,instructions,547334913,100.00,1.01,insn per cycle
     0.961560981,6124804,,l2_rqsts.miss,547339938,100.00,,,,
     0.961560981,886308,,branch-misses,547344830,100.00,,,,
     0.961560981,1093181971,,cycles,547349744,100.00,,,,
     0.961560981,98511,,LLC-load-misses,547354616,100.00,,,,
     1.121830282,7799825,,L1-dcache-load-misses,556678185,100.00,,,,
     1.121830282,1190689388,,instructions,556687089,100.00,1.07,insn per cycle
     1.121830282,5536362,,l2_rqsts.miss,556693636,100.00,,,,
     1.121830282,954515,,branch-misses,556700237,100.00,,,,
     1.121830282,1146881791,,cycles,556706663,100.00,,,,
     1.121830282,92516,,LLC-load-misses,556712924,100.00,,,,
     1.282098812,7497833,,L1-dcache-load-misses,565652597,100.00,,,,
     1.282098812,1223933398,,instructions,565661014,100.00,1.09,insn per cycle
     1.282098812,5566528,,l2_rqsts.miss,565667520,100.00,,,,
     1.282098812,899261,,branch-misses,565673518,100.00,,,,
     1.282098812,1175863222,,cycles,565679276,100.00,,,,
     1.282098812,88925,,LLC-load-misses,565684941,100.00,,,,
     1.442397723,7102877,,L1-dcache-load-misses,571421464,100.00,,,,
     1.442397723,1237713842,,instructions,571429821,100.00,1.10,insn per cycle
     1.442397723,5397540,,l2_rqsts.miss,571435160,100.00,,,,
     1.442397723,909058,,branch-misses,571440373,100.00,,,,
     1.442397723,1160311462,,cycles,571445496,100.00,,,,
     1.442397723,112116,,LLC-load-misses,571450470,100.00,,,,
     1.602660638,7103745,,L1-dcache-load-misses,575384891,100.00,,,,
     1.602660638,1220700538,,instructions,575390988,100.00,1.08,insn per cycle
     1.602660638,5427222,,l2_rqsts.miss,575395715,100.00,,,,
     1.602660638,915601,,branch-misses,575400253,100.00,,,,
     1.602660638,1154935106,,cycles,575404767,100.00,,,,
     1.602660638,113181,,LLC-load-misses,575409368,100.00,,,,
     1.762932961,7046561,,L1-dcache-load-misses,579092013,100.00,,,,
     1.762932961,1228344322,,instructions,579097978,100.00,1.08,insn per cycle
     1.762932961,4946345,,l2_rqsts.miss,579102475,100.00,,,,
     1.762932961,887241,,branch-misses,579106967,100.00,,,,
     1.762932961,1166342646,,cycles,579111182,100.00,,,,
     1.762932961,98904,,LLC-load-misses,579115391,100.00,,,,
     1.923216996,7071780,,L1-dcache-load-misses,582729630,100.00,,,,
     1.923216996,1243407801,,instructions,582734528,100.00,1.09,insn per cycle
     1.923216996,5133430,,l2_rqsts.miss,582738327,100.00,,,,
     1.923216996,915750,,branch-misses,582742035,100.00,,,,
     1.923216996,1178635170,,cycles,582745690,100.00,,,,
     1.923216996,90476,,LLC-load-misses,582749245,100.00,,,,
     2.083491879,7381838,,L1-dcache-load-misses,585711165,100.00,,,,
     2.083491879,1227897393,,instructions,585716058,100.00,1.08,insn per cycle
     2.083491879,5509380,,l2_rqsts.miss,585719901,100.00,,,,
     2.083491879,904682,,branch-misses,585723673,100.00,,,,
     2.083491879,1176126450,,cycles,585727401,100.00,,,,
     2.083491879,89257,,LLC-load-misses,585731057,100.00,,,,
     2.244486184,7266134,,L1-dcache-load-misses,587279519,100.00,,,,
     2.244486184,1211084672,,instructions,587284438,100.00,1.06,insn per cycle
     2.244486184,5423655,,l2_rqsts.miss,587288236,100.00,,,,
     2.244486184,920624,,branch-misses,587291749,100.00,,,,
     2.244486184,1148612232,,cycles,587295425,100.00,,,,
     2.244486184,112362,,LLC-load-misses,587298876,100.00,,,,
     2.404783585,6602600,,L1-dcache-load-misses,590014971,100.00,,,,
     2.404783585,1292341295,,instructions,590019200,100.00,1.13,insn per cycle
     2.404783585,4592654,,l2_rqsts.miss,590022285,100.00,,,,
     2.404783585,865079,,branch-misses,590025272,100.00,,,,
     2.404783585,1189272799,,cycles,590028298,100.00,,,,
     2.404783585,101435,,LLC-load-misses,590031243,100.00,,,,
     2.565051240,7311831,,L1-dcache-load-misses,590843992,100.00,,,,
     2.565051240,1185115461,,instructions,590846273,100.00,1.04,insn per cycle
     2.565051240,5156364,,l2_rqsts.miss,590848048,100.00,,,,
     2.565051240,921398,,branch-misses,590849711,100.00,,,,
     2.565051240,1141238100,,cycles,590853983,100.00,,,,
     2.565051240,100841,,LLC-load-misses,590856923,100.00,,,,
     2.725346523,7568018,,L1-dcache-load-misses,592596046,100.00,,,,
     2.725346523,1225568546,,instructions,592604140,100.00,1.07,insn per cycle
     2.725346523,5375752,,l2_rqsts.miss,592607236,100.00,,,,
     2.725346523,930120,,branch-misses,592610050,100.00,,,,
     2.725346523,1174612951,,cycles,592612775,100.00,,,,
     2.725346523,91928,,LLC-load-misses,592615425,100.00,,,,
     2.885617150,6971451,,L1-dcache-load-misses,593296781,100.00,,,,
     2.885617150,1218631646,,instructions,593300382,100.00,1.06,insn per cycle
     2.885617150,5279378,,l2_rqsts.miss,593303136,100.00,,,,
     2.885617150,888853,,branch-misses,593305815,100.00,,,,
     2.885617150,1145104320,,cycles,593308398,100.00,,,,
     2.885617150,116477,,LLC-load-misses,593310865,100.00,,,,
     3.045888624,6946200,,L1-dcache-load-misses,593176538,100.00,,,,
     3.045888624,1171710092,,instructions,593179830,100.00,1.02,insn per cycle
     3.045888624,5840848,,l2_rqsts.miss,593182469,100.00,,,,
     3.045888624,883798,,branch-misses,593184961,100.00,,,,
     3.045888624,1118399795,,cycles,593187428,100.00,,,,
     3.045888624,101541,,LLC-load-misses,593189856,100.00,,,,
     3.206163456,7204273,,L1-dcache-load-misses,594311260,100.00,,,,
     3.206163456,1225819476,,instructions,594314767,100.00,1.07,insn per cycle
     3.206163456,5236699,,l2_rqsts.miss,594317304,100.00,,,,
     3.206163456,909051,,branch-misses,594319666,100.00,,,,
     3.206163456,1165480735,,cycles,594322107,100.00,,,,
     3.206163456,88788,,LLC-load-misses,594324513,100.00,,,,
     3.366409742,7159973,,L1-dcache-load-misses,595027316,100.00,,,,
     3.366409742,1206282295,,instructions,595030177,100.00,1.05,insn per cycle
     3.366409742,5640913,,l2_rqsts.miss,595032470,100.00,,,,
     3.366409742,916217,,branch-misses,595034740,100.00,,,,
     3.366409742,1152749558,,cycles,595036903,100.00,,,,
     3.366409742,119786,,LLC-load-misses,595039210,100.00,,,,
     3.526677315,7156546,,L1-dcache-load-misses,595713212,100.00,,,,
     3.526677315,1219938240,,instructions,595716088,100.00,1.06,insn per cycle
     3.526677315,5160733,,l2_rqsts.miss,595718318,100.00,,,,
     3.526677315,898433,,branch-misses,595720363,100.00,,,,
     3.526677315,1154339824,,cycles,595722414,100.00,,,,
     3.526677315,110802,,LLC-load-misses,595724512,100.00,,,,
     3.686945603,6833830,,L1-dcache-load-misses,597136547,100.00,,,,
     3.686945603,1287321259,,instructions,597139175,100.00,1.12,insn per cycle
     3.686945603,4673904,,l2_rqsts.miss,597141238,100.00,,,,
     3.686945603,866466,,branch-misses,597143263,100.00,,,,
     3.686945603,1189528962,,cycles,597145278,100.00,,,,
     3.686945603,98575,,LLC-load-misses,597147243,100.00,,,,
     3.847215000,7534599,,L1-dcache-load-misses,598016556,100.00,,,,
     3.847215000,1232859281,,instructions,598018780,100.00,1.07,insn per cycle
     3.847215000,5317189,,l2_rqsts.miss,598020122,100.00,,,,
     3.847215000,943396,,branch-misses,598021400,100.00,,,,
     3.847215000,1170020340,,cycles,598022628,100.00,,,,
     3.847215000,108081,,LLC-load-misses,598023847,100.00,,,,
     4.007492923,7198000,,L1-dcache-load-misses,599100511,100.00,,,,
     4.007492923,1239711837,,instructions,599103010,100.00,1.08,insn per cycle
     4.007492923,5232855,,l2_rqsts.miss,599104934,100.00,,,,
     4.007492923,929786,,branch-misses,599106840,100.00,,,,
     4.007492923,1182924752,,cycles,599108676,100.00,,,,
     4.007492923,108702,,LLC-load-misses,599110507,100.00,,,,
     4.167775040,6800409,,L1-dcache-load-misses,600058987,100.00,,,,
     4.167775040,1242775767,,instructions,600061553,100.00,1.08,insn per cycle
     4.167775040,4894497,,l2_rqsts.miss,600063648,100.00,,,,
     4.167775040,901757,,branch-misses,600065656,100.00,,,,
     4.167775040,1181346691,,cycles,600067562,100.00,,,,
     4.167775040,108853,,LLC-load-misses,600069445,100.00,,,,
     4.328120697,6682480,,L1-dcache-load-misses,600495659,100.00,,,,
     4.328120697,1232539500,,instructions,600497134,100.00,1.07,insn per cycle
     4.328120697,5011412,,l2_rqsts.miss,600498245,100.00,,,,
     4.328120697,906602,,branch-misses,600499348,100.00,,,,
     4.328120697,1157745120,,cycles,600500352,100.00,,,,
     4.328120697,100789,,LLC-load-misses,600501399,100.00,,,,
     4.488392544,6871978,,L1-dcache-load-misses,600942814,100.00,,,,
     4.488392544,1233062238,,instructions,600945070,100.00,1.07,insn per cycle
     4.488392544,5127935,,l2_rqsts.miss,600946730,100.00,,,,
     4.488392544,871527,,branch-misses,600948343,100.00,,,,
     4.488392544,1160763882,,cycles,600949973,100.00,,,,
     4.488392544,103576,,LLC-load-misses,600951596,100.00,,,,
     4.648650689,6823200,,L1-dcache-load-misses,600887881,100.00,,,,
     4.648650689,1197243457,,instructions,600889999,100.00,1.04,insn per cycle
     4.648650689,5135875,,l2_rqsts.miss,600891551,100.00,,,,
     4.648650689,901029,,branch-misses,600893014,100.00,,,,
     4.648650689,1133625490,,cycles,600894506,100.00,,,,
     4.648650689,101973,,LLC-load-misses,600896015,100.00,,,,
     4.808911327,7472974,,L1-dcache-load-misses,601404380,100.00,,,,
     4.808911327,1222679641,,instructions,601405732,100.00,1.06,insn per cycle
     4.808911327,5520891,,l2_rqsts.miss,601406742,100.00,,,,
     4.808911327,924800,,branch-misses,601407734,100.00,,,,
     4.808911327,1165959836,,cycles,601408717,100.00,,,,
     4.808911327,88780,,LLC-load-misses,601409694,100.00,,,,
     4.969181783,6475312,,L1-dcache-load-misses,600347856,100.00,,,,
     4.969181783,1171881773,,instructions,600349532,100.00,1.02,insn per cycle
     4.969181783,5906844,,l2_rqsts.miss,600351221,100.00,,,,
     4.969181783,883977,,branch-misses,600352700,100.00,,,,
     4.969181783,1073357606,,cycles,600354202,100.00,,,,
     4.969181783,96004,,LLC-load-misses,600355704,100.00,,,,
     5.131736748,7025676,,L1-dcache-load-misses,600657046,100.00,,,,
     5.131736748,1231311076,,instructions,600659115,100.00,1.07,insn per cycle
     5.131736748,5658750,,l2_rqsts.miss,600660383,100.00,,,,
     5.131736748,941014,,branch-misses,600661269,100.00,,,,
     5.131736748,1153364753,,cycles,600662162,100.00,,,,
     5.131736748,113512,,LLC-load-misses,600663089,100.00,,,,
     5.292035576,7078419,,L1-dcache-load-misses,601070923,100.00,,,,
     5.292035576,1215054971,,instructions,601072936,100.00,1.06,insn per cycle
     5.292035576,4904937,,l2_rqsts.miss,601074432,100.00,,,,
     5.292035576,941869,,branch-misses,601075833,100.00,,,,
     5.292035576,1162733411,,cycles,601077234,100.00,,,,
     5.292035576,92415,,LLC-load-misses,601078644,100.00,,,,
     5.452313677,7291258,,L1-dcache-load-misses,601961160,100.00,,,,
     5.452313677,1263501194,,instructions,601963246,100.00,1.10,insn per cycle
     5.452313677,4964063,,l2_rqsts.miss,601964790,100.00,,,,
     5.452313677,919883,,branch-misses,601966242,100.00,,,,
     5.452313677,1195323172,,cycles,601967677,100.00,,,,
     5.452313677,101200,,LLC-load-misses,601969099,100.00,,,,
     5.612579390,6972000,,L1-dcache-load-misses,602104929,100.00,,,,
     5.612579390,1234662257,,instructions,602106684,100.00,1.07,insn per cycle
     5.612579390,5276176,,l2_rqsts.miss,602108066,100.00,,,,
     5.612579390,930268,,branch-misses,602109326,100.00,,,,
     5.612579390,1148252755,,cycles,602110596,100.00,,,,
     5.612579390,111569,,LLC-load-misses,602111836,100.00,,,,
     5.772849017,7509627,,L1-dcache-load-misses,602747956,100.00,,,,
