Timestamp,L1-dcache-load-misses,instructions,l2_rqsts.miss,branch-misses,cycles,LLC-load-misses
    46.505300244,19892218,6802352206,19749387,4874568,3986284339,196585
    48.005476717,19478885,6802300845,18973645,4849969,3966679473,199568
    49.505643557,19667039,6814047340,19157581,4862580,3986274222,201389
    51.005808329,19397210,6830367530,19586716,4868683,3980617582,189893
    52.505971461,19565753,6809273805,19258272,4855722,3977433803,209637
    54.006136522,19648362,6853560222,19280402,4823743,3989483980,199663
    55.506294766,19476162,6814413258,19314680,4855421,3981634502,190284
    57.006479753,20158495,6762978667,20741142,4846557,3976125804,198237
    58.506641683,19785672,6859083218,19472914,4869487,3985332323,173043
    60.006800902,19743251,6842178144,19400103,4823295,3980068266,180418
    61.506954655,19587631,6901333292,19362577,4851880,3981058928,179089
    63.007120183,20565024,6617597785,22178814,4766063,3975239419,229395
    64.507311530,19747437,6857123907,19535698,4876001,3975231940,187196
    66.007458840,19818937,6882077096,19621369,4831256,3991998363,174143
    67.507630976,19676872,6796643378,19911471,4870256,3970548525,192984
    69.007804411,19537022,6861734324,19122810,4856108,3978109750,197073
    70.507983304,19638608,6847023333,19726885,4862275,3970992583,197211
    72.008143014,20037839,6780812132,19737216,4823353,3964308342,198111
    73.508295071,20118260,6824004331,20370105,4846349,3978626974,194546
    75.008477046,19921300,6837424796,20135688,4861420,3983350393,192359
    76.508636232,19870654,6801186045,19843963,4782103,3985617677,191813
    78.008786490,19517861,6853997749,19184898,4851766,3977153281,177232
    79.508984547,19886864,6848878372,19581338,4871888,3981578646,194690
    81.009143498,20094197,6802221745,20533256,4845691,3985283304,196277
    82.509309570,19638114,6867601205,19484505,4866528,3987797872,197249
    84.009479955,19484017,6879658907,19180890,4844281,3983189839,199567
    85.509647602,19328370,6852678177,18934343,4833574,3977653923,211318
    87.009804177,19833083,6777274668,20365699,4840820,3977670396,207566
    88.509989430,19844986,6790323007,19167391,4823618,3970131437,206271
    90.010157352,19160239,6824460259,18767801,4828311,3979736555,192309
    91.510323139,19784808,6794011803,19669270,4872885,3968196018,203611
    93.010477968,19392460,6847274147,18960902,4842378,3973416692,192661
    94.510635583,19461111,6888950727,18810414,4857589,3992842588,200679
    96.010814092,19716685,6843552038,19595873,4841224,3985408606,200534
    97.510975963,19524814,6810825794,19559694,4795646,3973104971,213208
    99.011118844,19291760,6818021238,18953070,4808140,3986335515,209532
   100.511267023,19416371,6814730337,19095891,4834490,3972835233,201254
   102.011447526,19501062,6839785997,18903353,4858792,3968196551,198211
   103.511621257,19427672,6778725901,19607498,4800227,3969650959,204905
   105.011799658,19278804,6847494646,19071376,4869716,3969135512,191651
   106.511984404,19448168,6874422797,18925166,4877599,3981978901,207121
   108.012136678,19530088,6781812600,19501071,4870046,3984404924,206926
   109.512305366,19555888,6789267375,20488328,4845342,3974789186,206589
   111.012480785,19800138,6776161897,20308853,4822211,3970540255,205789
   112.512646786,19475664,6804072911,19537795,4849641,3975961928,211676
   114.012799908,19724529,6821284910,19455730,4878631,3969728240,204656
   115.512993495,19695124,6796986515,20044254,4795648,3987006286,211206
   117.013160573,19531968,6847299078,19011417,4865941,3977425932,208496
   118.513323699,19606899,6861208972,19220035,4895412,3972240214,196380
   120.013482990,19526040,6845764146,19208192,4873251,3987121890,193959
   121.513674170,19752696,6793898797,19791966,4852271,3965801915,203244
   123.013830582,19890398,6801278766,19964833,4884851,3980904601,205821
   124.513999639,19228987,6836213117,18750399,4835369,3953733787,185786
   126.014190937,19614360,6853738679,19475128,4908321,3977341878,203612
   127.514375441,19624377,6798183679,19791164,4848941,3981181444,213158
   129.014526798,19788672,6828653125,19506806,4838165,3982995119,205279
   130.514707029,19338915,6856728860,18965263,4868155,3984459317,199892
   132.014865017,18999388,6868478607,18653694,4861790,3967452165,200515
   133.515036716,19161593,6841465251,19042432,4868286,3970937235,203137
   135.015213818,19494997,6827223131,18954121,4774335,3981267404,195173
   136.515387310,19582153,6818046738,19846149,4820268,3983908794,217685
   138.015576784,19391674,6850774416,18894617,4866907,3986043508,198922
   139.515727607,19916172,6776765596,20135373,4838994,3982206622,212287
   141.015912807,19845233,6786650736,20205942,4803831,3972939769,198129
   142.516085852,19586470,6805236176,19485787,4853408,3984399405,207076
   144.016258319,19348326,6830034934,19259720,4811146,3959470483,196250
   145.516444711,19385162,6851135048,19064373,4890586,3978546923,217104
   147.016610253,19875829,6838989576,19870296,4842535,3983149302,201879
   148.516776820,20056889,6785312049,19845971,4821911,3974527377,213870
   150.016927766,19910812,6875522157,19415924,4888103,3988885713,205503
   151.517105179,20387233,6819859863,19770563,4908890,3974442338,214729
   153.017375091,20078650,6828387907,19479999,4935106,3982469261,207941
   154.517539927,19873146,6833154790,19944555,4881816,3978835748,212410
   156.017693382,19829214,6805699946,19261493,4884353,3967636820,209181
   157.517888305,19693643,6837876804,19594677,4866612,3983196908,199165
   159.018049943,19607638,6836224897,19530999,4862752,3972449327,189265
   160.518203695,19906197,6815820672,20117330,4824442,3983401374,200506
   162.018373645,19730910,6809415307,19436382,4779892,3972097315,203115
   163.518525841,19760936,6811634704,19623613,4857464,3985991978,202031
   165.018704561,19683584,6770895878,20042848,4789593,3975637874,211683
   166.518852214,19562083,6812303703,19607356,4846806,3982632674,194331
   168.019016167,19739493,6811774381,19459034,4803616,3979710083,206980
   169.519171038,19874948,6819365743,19437554,4901304,3973621595,208374
   171.019352979,19895148,6833229244,19538330,4882624,3989533319,200689
   172.519528249,19674853,6836394737,19372669,4839170,3994734760,222441
   174.019684405,19601928,6870005377,19035947,4856019,3991123313,200568
   175.519845519,19874074,6825893936,19618453,4866185,3971454048,209371
   177.020024233,19775749,6829231213,19241082,4858569,3989833869,205109
   178.520191449,19846463,6893977370,19269523,4873388,3984865407,173774
   180.020367453,19761967,6879265522,18598805,4904647,3973182173,189140
   181.520547121,19717336,6876131787,19143099,4870138,3983950562,192397
   183.020713211,20120301,6732579807,20077953,4809293,3989449576,207444
   184.520872330,20388578,6762429123,20411087,4804239,3981207389,203512
   186.021044619,19990597,6851237874,19120423,4835098,3991874083,196643
   187.521230085,20147683,6828384498,19750796,4848818,3978162311,238056
   189.021391700,19682221,6832965319,19123742,4855350,3976618619,203104
   190.521536106,19549928,6860503772,18554720,4805561,3981860025,206455
   192.021719208,19679629,6832597805,19341025,4834609,3965001636,199374
   193.521876756,19588547,6864600698,19048153,4896929,3987003700,207129
   195.022035718,20106778,6824563506,20227590,4836096,3986086689,194695
   196.522198343,19831080,6910917011,19146230,4860201,3985857566,186261
   198.022360292,19640344,6863517379,18930472,4860787,3973331505,186301
   199.522508678,19893154,6769943133,19857954,4870988,3972369306,193864
   201.022673171,19860679,6846164429,19377719,4881837,3970144101,205692
   202.522826470,20081011,6836930481,19914498,4868432,3980813583,185232
   204.023018799,19704325,6884407803,18739569,4855143,3990349696,196632
   205.523172008,19767072,6820236068,19449593,4844163,3977621943,207419
   207.023336068,19504288,6823013065,19054434,4826957,3969745338,197973
   208.523523283,19915558,6807812207,19810870,4855954,3983191633,210162
   210.023689391,19781570,6799376155,19524358,4780761,3986960983,192631
   211.523934229,19895095,6841276114,19659984,4876178,3984547441,207677
   213.024119450,19610981,6836467939,19286505,4844263,3975584642,204375
   214.524286449,19450608,6835417758,18979176,4862960,3980359016,216720
   216.024444713,19818827,6805237542,19566741,4807965,3977200528,203880
   217.524631641,19672313,6809426441,19332257,4812622,3986284233,215282
   219.024791550,19475706,6830373379,18833400,4839037,3981002084,200302
   220.524953086,19793960,6828598249,19753885,4826148,3977534310,198757
   222.025104518,19584508,6838029747,19286807,4815216,3966847721,191472
   223.525252827,20070391,6822313945,19974604,4847098,3988455180,208604
   225.025401203,19867483,6839954805,19366875,4858801,3982013685,203884
   226.525563486,19615871,6836182147,19458159,4859478,3983315837,215060
   228.025714681,19433554,6881647032,19224405,4847135,3978899559,194755
   229.525895038,19955752,6797164024,20173514,4781960,3971276649,208445
   231.026055968,19274172,6817704648,19284400,4840066,3978775927,202003
   232.526226283,19680884,6856127307,19603953,4852471,3982055287,215888
   234.026390862,19379932,6874675385,19244156,4879866,3981011288,191292
   235.526535969,19382541,6850630155,19021165,4839368,3977018601,208129
   237.026712477,19864247,6809123642,20123396,4822194,3977473615,211898
   238.526878799,19627057,6820794517,18926394,4828226,3976390131,195034
   240.027030098,19461553,6875175404,18569379,4891326,3978510318,204377
   241.527213414,19568682,6857296089,18913311,4775001,3995833015,199656
   243.027381729,19369884,6902331490,18349323,4908887,3987460894,199743
   244.527557140,19353948,6859710890,18749088,4858746,3985543125,194318
   246.027743148,19447632,6897913960,18537598,4829861,3984556368,195635
   247.527892433,19518914,6840195011,18984217,4832743,3982137448,208914
   249.029993588,19856687,6853699665,19690144,4882178,3991756746,200868
   250.530141852,19464873,6850210009,19012319,4887015,3985129742,198930
   252.030309184,19731017,6884017253,18777567,4896140,3985850548,198965
   253.530473192,19643512,6837831707,19004669,4866315,3990336095,205541
   255.030639153,19621714,6883835111,18582448,4842670,3987332710,203855
   256.530785153,19718583,6845775977,19039855,4846880,3974961729,212311
   258.030945959,19269865,6876282636,18462631,4825304,3978941429,197700
   259.531112512,19651372,6860764068,19280623,4887938,3988092744,208470
   261.031261721,19375174,6886022157,19182909,4940375,3987814696,190388
   262.531435792,19476075,6869307725,19039719,4936509,3989222431,208501
   264.031596685,19675777,6822743095,19580963,4818679,3987117908,215739
   265.531768538,19981008,6873377159,19113596,4880557,3985324860,200401
   267.031919365,19901078,6873616856,19600821,4874474,3977065704,205393
   268.532089256,20046489,6849064635,19220066,4828152,3987683280,203487
   270.032258288,19752130,6825498889,19839168,4805507,3978682037,202388
   271.532433558,19188481,6868718466,18533469,4877950,3972844647,208603
   273.032608734,19626777,6872389841,19148196,4931130,3989038182,208206
   274.532786129,19731969,6872207621,19452256,4933516,3996164981,200693
   276.032971458,19816685,6845119186,19471511,4900573,3984911450,212729
   277.533135560,19876233,6850805487,19935075,4935445,3981903735,211544
   279.033301836,19588853,6830955338,19718097,4924028,3976403253,199443
   280.533479430,20227883,6816459753,19729442,4840022,3981970383,198213
   282.033641605,20013294,6828120995,19593563,4906123,3978985280,203255
   283.533796098,20261532,6842781909,20117966,4897552,3993757131,214065
   285.033970885,19786864,6813533062,19802689,4890957,3989320936,209589
   286.534132558,19686341,6851126718,19572057,4898057,3981134057,203394
   288.034317055,19766741,6813656069,20082391,4884404,3987227994,215490
   289.534467460,19710998,6846263738,19567787,4865703,3980483600,207728
   291.034648077,19419592,6867329661,19532203,4898045,3985334724,183943
   292.534819001,19360602,6841518210,18900600,4917732,3976830029,205040
   294.034967663,19681334,6850330410,19246619,4838101,3977466365,177359
   295.535150789,19738748,6852982880,19514936,4810992,3981749748,191217
   297.035332534,19570618,6855573276,19383091,4824215,3985369462,190868
   298.535473235,19381449,6912225276,18907133,4829676,3985806975,166091
   300.035634034,19346010,6900930331,19198945,4878090,3981646680,172905
   301.535796749,19507911,6907061464,18811009,4865378,3984195352,180316
   303.035963128,20019053,6787037373,20156214,4789331,3983121419,189543
   304.536119007,19695221,6827737104,19743950,4816808,3971686215,200306
   306.036305879,19568848,6828809765,19262187,4803795,3984450257,210173
   307.536483635,19890589,6819240833,20097906,4859941,3989825939,211780
   309.036658919,20004414,6809567314,19960414,4833629,3989753232,198541
   310.536803514,19835923,6832111694,19402464,4799908,3980362295,196873
   312.037040912,19903800,6834245992,19402252,4884812,3980977401,206663
   313.537207041,20055063,6768603467,20316053,4772042,3972754014,199141
   315.037369417,19917142,6779787108,20043570,4802550,3971632105,195953
   316.537521676,19575752,6860148489,19553400,4863367,3981676412,190386
   318.037694092,19965310,6846254698,20274245,4831958,3984316025,201910
   319.537858942,20192887,6789949739,20312904,4848852,3985051944,203956
   321.038021157,20253656,6795972429,20483219,4837499,3987722168,197334
   322.538199644,19869573,6825647734,19714779,4835301,3969943217,211089
   324.038351813,19789410,6775782987,20029643,4800428,3952164872,201134
   325.538530790,20053607,6811432059,20144401,4818424,3985275683,200834
   327.038698975,19883325,6829056860,19933215,4846627,3976481778,191499
   328.538855862,19807582,6825587140,19182596,4854604,3976605775,201035
   330.039008459,19294202,6863869342,18620774,4833151,3972523171,211584
   331.539180936,19803647,6801916622,19197073,4873324,3976815261,207811
   333.039360074,19779579,6808146357,20110788,4870108,3974593422,203853
   334.539536892,19610780,6862889074,19170647,4867116,3979803721,200990
   336.039674739,19866675,6808195359,19876963,4861457,3983456451,205553
   337.539870903,21587938,6274767290,27053303,4677612,3964501656,373910
   339.040064634,21305369,6216453760,26249975,4645532,3934713994,455431
   340.540223195,20996132,6467845876,25194557,4748345,3979209275,343413
   342.040409114,21127777,6466981155,24391837,4695499,3985694013,316719
   343.540575242,19887072,6721845338,20676209,4763211,3982486989,236659
   345.040724874,20197707,6740356118,20772221,4834766,3991953013,272716
   346.540907205,19535949,6784986168,19738539,4829295,3980610915,203469
   348.041067250,22870268,6024177712,30561203,4533024,3959123482,376101
   349.541218476,19901848,6779699503,20065791,4805085,3984231586,215518
   351.041398545,19445363,6827145459,19265714,4884267,3988587868,263527
   352.541556183,19819017,6735894038,19430629,4759180,3986076337,265626
   354.041706570,20218736,6668084132,19831564,4716651,3987791086,272431
   355.541876990,20185443,6732106388,20251189,4762002,3975292988,221759
   357.042049560,19701651,6872137677,18984240,4825059,3996429361,209869
   358.542230559,19549576,6810387964,19322566,4828936,3977396004,218988
   360.042390235,19465158,6854072905,18997977,4846244,3980352943,196726
   361.542549279,19718447,6824311748,19002676,4873501,3986538906,212815
   363.042716762,19187665,6862577888,18870175,4870996,3986689232,208155
   364.542878776,19392489,6872281712,18763038,4855051,3982948028,210192
   366.043057564,19877947,6765556491,20020411,4827657,3975468392,202130
   367.543251154,19970541,6809614569,19448238,4810306,3990528787,228619
   369.043391028,19272949,6848673801,18631592,4817697,3973770881,205869
   370.543551822,19454084,6812454717,18843683,4788100,3978637868,202189
   372.043719728,19641399,6822771252,18794744,4827620,3978781009,212566
   373.543910199,19776574,6816995464,19625391,4823244,3986110576,210075
   375.044079447,20001079,6833420208,19365491,4927194,3975782152,208114
   376.544244205,19595709,6924362348,18431018,4874624,3989332151,201147
   378.044405555,19982251,6767173115,19551805,4818676,3969194794,201030
   379.544556372,20027418,6811183599,19823780,4860698,3971560112,213655
   381.044730984,20106764,6818044876,19811962,4800902,3973910930,207011
   382.544904972,19853345,6849937379,19550440,4876254,3976708661,215710
   384.045053459,19757022,6802452911,19414107,4788890,3978378592,212551
   385.545224850,19795912,6804844136,19805912,4866009,3986471968,217382
   387.045392751,20804810,6562388867,21851050,4739796,3976441664,262930
   388.545603543,19487177,6864506151,18864999,4830699,3977469704,178978
   390.045781537,19664387,6849815850,19285897,4875044,3979716147,192947
   391.545943964,19463036,6864419206,18894905,4875848,3979111495,205937
   393.046112232,19194742,6855312714,18897239,4829620,3967672822,206624
   394.546286862,19352165,6833772492,19654024,4876582,3983706141,206142
   396.046447485,19880159,6810433531,20106283,4851038,3980242900,210250
   397.546605243,19233615,6868831941,18916741,4828472,3987362473,196210
   399.046789540,19521582,6816952928,18777638,4782363,3964459531,199781
   400.546954586,19460800,6890650885,18839268,4891421,3983393944,214315
   402.047110246,20001249,6804622199,19558996,4860828,3987644623,224174
   403.547299692,19423147,6868329214,18900231,4862182,3986706556,196970
   405.047464874,19876080,6856858379,19673127,4876121,3986323235,198476
   406.547625562,19862420,6824986671,19866979,4873821,3985787718,211672
   408.047787996,19745672,6847305902,18906458,4888522,3986206329,210124
   409.547945342,19355359,6866490049,18627667,4873390,3978089103,191233
   411.048118652,19299638,6868418141,18472356,4857514,3977978529,203623
   412.548299168,19522098,6870972729,19175781,4845839,3988436756,204364
   414.048455786,19815185,6818737214,19765758,4861661,3977917998,193828
   415.548607261,19495624,6884745644,18790530,4838057,3968560098,188269
   417.048778639,19825884,6859909485,19686417,4845922,3979814680,192969
   418.548963843,19613285,6836901786,19602653,4862289,3976366073,184053
   420.049133203,19936668,6825529217,20124703,4847992,3983582646,182487
   421.549304044,19486315,6908238477,18800413,4891438,3980794563,173549
   423.049453520,20232621,6765958778,21023519,4868913,3981062035,215642
   424.549638285,19994729,6852145104,19577562,4840581,3981181440,209311
   426.049798515,20129624,6784643058,19860388,4899671,3974541003,196913
   427.549966092,19574272,6876289204,19200514,4912687,3972561929,177940
   429.050123539,19930828,6832715721,19557623,4831900,3977112299,197201
   430.550309396,20121466,6776793433,20740301,4811732,3977225029,202858
   432.050466110,19853315,6790942111,20559677,4849647,3980172318,203273
   433.550642370,19897714,6813889778,19791933,4800902,3983197010,208416
   435.050803235,19494993,6829581101,19567782,4845623,3978952691,193829
   436.550982560,20131521,6804101887,20832740,4798930,3975648881,205100
   438.051137900,20029694,6818768210,20218380,4806409,3976172787,199360
   439.551297373,19767329,6870550564,19521250,4904352,3982620510,187000
   441.051459289,19762441,6856915286,19084943,4854391,3969911704,199803
   442.551599360,19827992,6866541939,19952380,4920813,3990852211,196266
   444.051760044,19769431,6894785881,19437415,4860023,3988266417,189360
   445.551926796,19542680,6854459291,19163587,4817107,3969573457,182120
   447.052075605,19498444,6802024955,20050486,4836204,3961376881,202476
   448.552255108,19541451,6867315427,19700922,4825559,3979095293,192292
   450.052406366,19843563,6815054765,20071799,4851138,3966701484,172029
   451.552608761,20054669,6851996034,19749422,4872302,3989314742,184167
   453.052766738,19664203,6852874298,19622444,4898646,3986123047,200416
   454.552951661,19688577,6852108555,19023586,4855831,3976353052,202279
   456.053120219,19829467,6831119524,19402870,4852894,3977481479,204359
   457.553288525,19134699,6880908639,18675208,4833772,3980691523,210263
   459.053439586,19195408,6858110199,18634609,4862382,3972856687,202449
   460.553613475,19495000,6888912130,18866397,4840158,3990914487,206345
   462.053800461,19390641,6798744393,19045416,4831944,3965097124,206249
   463.553971167,19125663,6901381934,18411802,4879273,3978970933,195575
   465.054134803,19257504,6827746978,18928049,4822628,3970326488,200792
   466.554305112,19199790,6863157433,18789090,4852909,3974450329,208300
   468.054465226,19310414,6883471114,18491875,4854171,3981297421,205319
   469.554626063,19204673,6876214187,18480744,4853301,3972614691,191825
   471.054765548,19552380,6890924341,18805402,4860184,3989387417,213934
   472.554915656,19736807,6807950508,19438654,4906455,3984333633,203357
   474.055088687,19453665,6798496621,19473365,4818875,3967680357,207384
   475.555232226,19366209,6909267050,18481640,4862070,3983076269,170486
   477.055393778,19548737,6846911906,19153949,4861528,3982490823,204927
   478.555573546,19385612,6904605679,18717454,4833109,3989244057,203084
   480.055732234,19526318,6892097826,18670941,4850815,3979269409,198278
   481.555921550,19463288,6867279965,18598000,4853363,3983783514,191577
   483.056073014,19813866,6873975157,19065284,4858757,3998714646,216559
   484.556262095,19357215,6847143518,19012653,4842447,3970526391,197688
   486.056418579,19591375,6840805692,19268663,4793985,3967836646,198756
   487.556592644,19919982,6852993767,19160706,4838957,3993682571,198018
   489.056766444,19896165,6796650198,19472762,4836198,3981937135,202159
   490.556958372,19339437,6884666478,19097754,4885943,3983483339,200792
   492.057109928,19546994,6876649505,19398564,4915967,3984344173,200009
   493.557294975,19388622,6897192270,18574029,4831170,3978345511,193055
   495.057456626,19658907,6886126853,19206204,4895713,3990230468,216136
   496.557616104,19848152,6844420198,19476177,4863786,3980897741,198942
   498.057773112,19397126,6871864944,18973206,4843667,3983079736,212194
   499.557913624,19601675,6894585887,19018024,4831139,3986541453,193071
   501.058069683,19408178,6852201380,19517503,4923732,3977980851,229467
   502.558221486,19609207,6840651951,19247793,4859542,3980439185,202877
   504.058390733,19368014,6856958619,19053272,4856430,3974778012,193648
   505.558569181,19011603,6899382725,18630368,4823993,3962795935,183326
   507.058726545,19782906,6847087060,19886423,4850559,3981554677,207379
   508.558895614,19931289,6844549243,19868036,4814152,3982053576,206925
   510.059080403,19843800,6813982260,19760893,4861584,3983635562,197488
   511.559249075,19460456,6913448666,18205528,4898885,3979245651,187011
   513.059447612,19378861,6850611055,19001631,4883527,3973987950,210490
   514.559615916,19762252,6860577358,19143036,4844142,3990959970,213326
   516.059777277,19583534,6852175151,19126177,4874946,3984969635,207236
   517.559941111,19654675,6855484653,18984076,4831970,3972378211,200516
   519.060109586,20059602,6798507510,20337878,4831085,3977465662,205128
   520.560264599,19584049,6860934349,19338134,4857652,3990388510,196768
   522.060450740,19621602,6872355852,19039242,4922908,3989181093,198238
   523.560619936,19523446,6870947450,18737702,4895384,3978757392,196330
   525.060775811,19724687,6852543004,19459011,4854271,3983167737,202498
   526.560957237,19661143,6844153349,19421087,4865305,3986164649,209199
   528.061118001,19229203,6866824525,18933938,4901752,3978581554,198706
   529.561291271,19406940,6859192315,19017263,4899752,3984258455,205455
   531.061442495,19699846,6844160981,19277929,4864808,3977103339,201724
   532.561609587,19159974,6878210925,18805956,4859511,3977881822,191113
   534.061785530,19562010,6835307525,19680908,4839070,3984906466,197245
   535.561939674,19506424,6872278232,18966837,4874915,3988480715,190711
   537.062101676,19733374,6847218972,18810383,4804815,3979127765,210347
   538.562280721,19441784,6826040404,19408003,4833351,3962619258,198191
   540.062451156,19318981,6885798320,18475737,4862946,3963789895,185405
   541.562620072,19232847,6903238071,18474185,4888688,3979228682,191864
   543.062807342,19773100,6695252146,20551860,4779351,3956925408,203728
   544.562985200,19077573,6872119172,18361197,4800516,3971113773,195524
   546.063184417,19773170,6832066117,19981850,4886689,3989433887,194892
   547.563355970,19684749,6845196874,19627635,4901294,3981641842,206312
   549.063549645,19825419,6774252012,20471326,4814128,3982999706,199035
   550.020230765,12257388,4333621786,12246910,3095018,2530576037,148920
