Timestamp,L1-dcache-load-misses,instructions,l2_rqsts.miss,branch-misses,cycles,LLC-load-misses
    42.013716492,6461062,1997514524,7668979,1591189,1323533112,64563
    42.513877263,6322123,1998030310,7501333,1604569,1315909012,55963
    43.014059395,6276441,2033319405,7571228,1628303,1328461223,51734
    43.514207471,6036371,2040793501,7169269,1614087,1322489533,45936
    44.014354030,6262312,2005297066,7732286,1609676,1320863922,62464
    44.514527022,6273611,2012280983,8216946,1636512,1329048089,51954
    45.014713073,6291013,2040712190,7540728,1635900,1326193862,48337
    45.514875685,6312841,2037293282,7804282,1620608,1326267111,49723
    46.015033049,6496202,1996733578,8337387,1622763,1329026563,61967
    46.515189797,6425547,2005584149,7869617,1611597,1324985710,48861
    47.015363742,6196276,2039504037,7657459,1630579,1325565101,50536
    47.515541773,6225542,2027927983,7367243,1606429,1326893917,51366
    48.015715714,6503902,2003739573,8329250,1625269,1325529159,59401
    48.515867075,6485569,2022732798,7751837,1622100,1328602535,53684
    49.016046523,6368506,2027732063,8148801,1612765,1329340009,50388
    49.516199449,6245551,2032269975,7411326,1585486,1321866172,45280
    50.016380259,6576480,1985332048,8333989,1589484,1320201608,59559
    50.516541039,6518594,2023019198,7789920,1606282,1328655238,53022
    51.016704201,6286890,2020439082,7600305,1633695,1325717206,48907
    51.516863986,6272431,2035970107,7363356,1629458,1325050615,48450
    52.017015740,6333072,2013410097,7746249,1614270,1323005946,63124
    52.517194162,6326530,2019865557,7854060,1603525,1325939389,49131
    53.017353729,6219494,2034569944,7236383,1641907,1327903266,50576
    53.517508094,6426158,2043236716,7758353,1651125,1329910649,49320
    54.017673832,6317154,2023396503,7630683,1611753,1325193635,61336
    54.517842530,6249758,2013078452,7704196,1616417,1324817016,54610
    55.018001417,6276171,2025988372,7535430,1606593,1324110246,48046
    55.518144839,6266807,2038915734,7205927,1642894,1322645423,49461
    56.018312302,6263357,2012996650,8043734,1602187,1324484384,63208
    56.518471339,6416873,2023204462,7883763,1625777,1327000359,54923
    57.018622758,6698113,1946048687,7945394,1551118,1324329463,67121
    57.518789891,6362351,2007909150,7786860,1624909,1327630342,55475
    58.018985445,5929500,2023281067,7295276,1625689,1316378072,58254
    58.519152571,6369898,2022607553,7633518,1612978,1324516456,52236
    59.019317883,6198906,2029468664,7590670,1624415,1326362854,49351
    59.519474923,6326394,2033029707,7515161,1611741,1325750980,49158
    60.019617846,6469677,1971430656,7832055,1573249,1318767338,60763
    60.519759581,6333085,2028737874,7226450,1634640,1328224100,55467
    61.019934316,6408693,2024269512,7626066,1613392,1324494056,45618
    61.520093412,6469804,2033249051,7744073,1614915,1328915654,49920
    62.020255861,6192712,2033730525,7130134,1592782,1327086319,56198
    62.520410047,6500482,2024573311,7903060,1611403,1323481490,55205
    63.020555745,6396054,2020264397,8136318,1612968,1326159486,49832
    63.520729356,6335516,2012670462,7717929,1633796,1322660077,54388
    64.020887082,6470064,1993048340,8176873,1623791,1325797482,59559
    64.521035682,6227751,2032008835,7311403,1639516,1325410242,50807
    65.021194658,6336858,2040193875,7497665,1635779,1328062764,48274
    65.521348283,6293907,2042750721,7671828,1632457,1320535344,47126
    66.021486810,6487033,2015453903,7562144,1613545,1325470412,62002
    66.521661485,6375018,2020311168,8089551,1606441,1329469064,55418
    67.021807993,6301869,2037794547,7631264,1642604,1331716329,52219
    67.521987856,6124313,2038639077,7192799,1628178,1323748507,46930
    68.022152718,6362197,2008082723,7699541,1577944,1320174429,59202
    68.522311723,6393125,2024095469,7647288,1611620,1328427802,52216
    69.022466242,6190343,2044388701,7734523,1662073,1324525113,48981
    69.522625614,6133690,2032652868,7276680,1618979,1323849083,43191
    70.022801509,6317894,2025212173,7618870,1626622,1328001413,62616
    70.522969750,6250868,2022300756,7749071,1620146,1326715059,52623
    71.023162550,6266475,2029706288,7459220,1606190,1320305312,46071
    71.523322008,6176231,2041410690,7490410,1628559,1325602870,47676
    72.023479573,6549048,2012063943,7970920,1614765,1329858475,61006
    72.523637943,6306674,2039765047,7817190,1616692,1325192829,52485
    73.023814754,6206584,2035253817,7328824,1614058,1320364928,45941
    73.523964311,6282841,2046630890,7638726,1621202,1328650790,47668
    74.024116123,6378385,2004824188,8028355,1624525,1319100452,59641
    74.524275940,6284048,2018681955,7815240,1635533,1318625710,48079
    75.024439055,6377575,2024575645,7651063,1606984,1325428823,51657
    75.524595685,6567136,2014668792,7955203,1629636,1329127602,51261
    76.024740133,6162973,2027506058,7369618,1575473,1315091348,55527
    76.524897711,6120491,2027302121,7567420,1628966,1323515945,50395
    77.025038062,6379240,2016753900,7880488,1618828,1315594612,52152
    77.525173847,6161273,2037029526,7293473,1630532,1326445356,49200
    78.025321774,6523506,2003951193,8027673,1603817,1325139770,59607
    78.525467165,6386275,2043696875,7601991,1657184,1326647009,51593
    79.025612012,6418515,2041722946,7995431,1627519,1327581265,50558
    79.525758592,6002001,2040374500,7229845,1601277,1322700173,44051
    80.025918154,6263977,2014397276,7389791,1604234,1326796913,64938
    80.526073594,6626188,1967726991,8208457,1585031,1320085628,53044
    81.026220371,6527032,2021432205,7791974,1608067,1326476931,50750
    81.526386490,6135107,2031400976,7491911,1634864,1328838977,49238
    82.026533798,6443350,2011630253,7775426,1614529,1324465022,61739
    82.526700448,6436515,2001139327,8000798,1614154,1319643590,50373
    83.026844733,6140143,2042397887,7692882,1619406,1325651292,50095
    83.527025305,6289314,2022136474,7609332,1594558,1322308637,50901
    84.027189543,6409711,1964577330,8371690,1574994,1311459321,66744
    84.527366327,6364879,2006900705,7911481,1622541,1320279796,52564
    85.027558907,6343698,2005260036,7422089,1573534,1320649840,51260
    85.527733432,6204184,2036581864,7311610,1616624,1325693032,50102
    86.027898852,6566147,1970139728,9028737,1617189,1320022777,58312
    86.528051088,6283615,2022276214,8011392,1648504,1324718205,53088
    87.028231184,6433399,2016762917,7896359,1637368,1330442195,55114
    87.528393991,6338778,2023359307,7761084,1578327,1319379676,47336
    88.028539785,6389945,1978770634,7720009,1616254,1323379746,68201
    88.528700188,6381741,2013484946,8048532,1582648,1323581537,50186
    89.028853880,6204148,2024384750,7733322,1635759,1325146017,51905
    89.529026895,6388191,2034093455,7626838,1625062,1325522561,48462
    90.029191403,6259151,2004056418,7439330,1591229,1315087497,53510
    90.529348473,6258845,2012738638,7750806,1618619,1323708268,52665
    91.029518339,6342778,2034352107,7590837,1604431,1322686082,49799
    91.529696693,6098893,2029536978,7393865,1610900,1317022072,44242
    92.029841112,6441068,2009507156,8548810,1618371,1328006888,66797
    92.529975979,6322753,2028198464,7414212,1583388,1325457321,54654
    93.030119104,6351886,2019430756,7649817,1621897,1323940699,49981
    93.530271668,6327663,2030535283,7384063,1633114,1324622578,48380
    94.030439486,6462761,2014101219,8362186,1607898,1320034611,65468
    94.530601725,6458980,2025033287,8096742,1578752,1325813064,50503
    95.030754071,6378131,2022832733,7761714,1630408,1320847006,53108
    95.530938823,6278516,2043031746,7318000,1629819,1325371774,49385
    96.031115960,6429936,2011647176,7995664,1607866,1325101580,67893
    96.531265020,6375225,2001930050,7870873,1590758,1319987730,51095
    97.031407741,6421846,2014361806,7912021,1614862,1327796338,51286
    97.531556504,6323337,2009584313,7940976,1593350,1318107673,48790
    98.031716520,6243732,2008395932,7937213,1603814,1316343843,62392
    98.531869099,6370400,2024325554,8157557,1626982,1327164966,55482
    99.032030249,6449758,2024034396,7859228,1601191,1321157293,47994
    99.532181037,6347525,2039445567,7818427,1631093,1328490330,50173
   100.032338313,6460803,2011705999,7678765,1622421,1324332133,63691
   100.532496641,6412624,1998659456,7743220,1588698,1324008091,52481
   101.032653427,6361564,2033141398,7832981,1644044,1325267582,53438
   101.532804854,6557473,2023670186,7853560,1621884,1322623841,49634
   102.032962334,6509248,1986154105,8306393,1588775,1321283087,58400
   102.533113692,6348349,2029368332,7649487,1638386,1327409002,58379
   103.033249569,6301224,2029024272,7208574,1613955,1323729640,51184
   103.533391559,6300787,2018444645,7083246,1593381,1323442997,46374
   104.033546492,6463382,2010379640,8250587,1624845,1325776863,71122
   104.533705885,6261869,2018585213,7687971,1605167,1323587409,56371
   105.033852047,6070452,2023691742,7402310,1619789,1319736611,48011
   105.533997843,6293545,2031382986,7940239,1627323,1320421090,49515
   106.034174373,6503488,1989552544,8492758,1601819,1326276205,61116
   106.534332065,6417735,2019066503,7891955,1613223,1322595502,54442
   107.034506601,6337252,2018307041,7914629,1623902,1319519734,54340
   107.534655385,6244720,2039977778,7243518,1644648,1325116941,47046
   108.034830397,6554393,1998773668,8163918,1610028,1326752811,56248
   108.534986397,6347731,2038402005,7515578,1626025,1326231963,53283
   109.035143054,6243783,2043204781,7634802,1660949,1326519612,50652
   109.535282012,6138266,2040027718,6875882,1618953,1324096995,44229
   110.035444869,6783530,1976851235,9037490,1601046,1325434002,57102
   110.535605586,6089056,2032299477,7395304,1605774,1323933928,53735
   111.035746794,6072749,2017733919,7056759,1598134,1313855929,46061
   111.535918009,6310181,2023252075,7247301,1632193,1322517228,49856
   112.036064626,6958363,1882389775,9891308,1523986,1322492236,74070
   112.536242540,6206609,2026052301,7285742,1611058,1319213593,54189
   113.036388124,6227847,2022452090,7459479,1622797,1324697923,47880
   113.536540060,6188838,2023723686,7468436,1620094,1320240513,49100
   114.036714615,6282777,2020459328,7782458,1623241,1326826639,67914
   114.536862984,6386799,2015683744,7725027,1622934,1323379713,53783
   115.037086676,6300900,2021296903,7631282,1618784,1319952391,52205
   115.537246766,6268837,2034676300,7161559,1636258,1325801947,51214
   116.037388096,6221796,2010430105,7236158,1579447,1324473225,60374
   116.537530487,6178445,2008935478,7751549,1596345,1315700648,53312
   117.037702274,6874783,1885799010,8337047,1504916,1324730416,102238
   117.537849101,6270371,2009894006,7356380,1576500,1320617127,61140
   118.037992632,6359704,2005229126,8266879,1581714,1324127587,57434
   118.538149891,6321827,2026182918,7654877,1619092,1326093538,52197
   119.038296543,6227095,2031606644,7292312,1589661,1323767181,51033
   119.538461132,6491201,2026870501,7453864,1608075,1326244178,50854
   120.038626179,6581450,1962373708,8188236,1585631,1321587200,68159
   120.538795212,6376520,2021634157,8062808,1613903,1325872278,51163
   121.038971789,6375790,2010980425,7616039,1604257,1316795101,51786
   121.539129159,6366727,2037434532,7483362,1619177,1328500053,50420
   122.039280626,6520086,1985339859,8360931,1603183,1325042409,61431
   122.539427108,6233704,2020988880,7302907,1610110,1327906889,53870
   123.039597537,6286620,2001475202,7740715,1608121,1318996838,51618
   123.539766499,6343813,2026679830,7671183,1640413,1324782784,51637
   124.039946168,6517067,1987287582,8051671,1597968,1324461184,65625
   124.540092701,6462910,2018953452,7707786,1632156,1328616176,55307
   125.040251701,6203904,2016773802,7447175,1620175,1319438865,51480
   125.540398604,6269926,2014117122,7328785,1589021,1316447265,46699
   126.040550013,6524274,1985172460,8235688,1618174,1319986695,63365
   126.540716948,6298184,2021417856,7769202,1617044,1327400665,53363
   127.040861715,6399305,1995139227,7741307,1599399,1319533718,48528
   127.541035695,6415647,2043253901,7729333,1645917,1328084835,49552
   128.041194707,6307674,2021650527,7694164,1624734,1323382425,65903
   128.541360741,6310856,2016799809,7630108,1605280,1324886342,51407
   129.041524682,6274368,2025384283,7586720,1621778,1327372397,51551
   129.541674070,6476205,2027681032,7438051,1630104,1326319604,49307
   130.041845197,6335282,2008083452,7760577,1579728,1322996821,60113
   130.542005380,6162154,2019167715,7661245,1598230,1322689451,53843
   131.042166635,6407392,2013393668,7623906,1639398,1324430414,53709
   131.542337484,6464943,2021748977,7582788,1610298,1324958063,45996
   132.042489534,6169181,2002432120,7853049,1604833,1323544133,75986
   132.542671923,6329042,2010165774,8029888,1612873,1326376477,55130
   133.042824298,6175642,2021956924,7634683,1619022,1323819035,51181
   133.543004060,6321608,2025806875,8037418,1631239,1328516278,50325
   134.043146183,6578892,1953664076,9090621,1594312,1319972938,59141
   134.543308097,6561167,2004714656,8276072,1616227,1329310491,58379
   135.043478959,6273973,2016095047,7550069,1607320,1324990822,51386
   135.543626023,6361963,2032189348,7559713,1641568,1326735245,49393
   136.043789969,6204347,2010285664,7853291,1629378,1324560208,61831
   136.543971360,6424927,2027607535,7471068,1618570,1324475786,52443
   137.044140669,6416153,2012621842,7510645,1598175,1326325680,63960
   137.544302011,6382776,2027170878,7245641,1620301,1325204209,49563
   138.044467297,6684814,1957319254,8660408,1603725,1323371240,63191
   138.544639601,6219368,2024496867,7196588,1638757,1320152217,58397
   139.044823802,6439885,2020726534,7776311,1636137,1323503557,51566
   139.544987993,6303629,2012411164,7362192,1581104,1316685474,44791
   140.045150446,6489306,2007062906,7798010,1629305,1328392297,74717
   140.545316217,6525761,2007267009,7831660,1600222,1322187903,50425
   141.045462174,6331948,2022930495,7560791,1625308,1324708157,54324
   141.545615937,6258079,2036314134,7216441,1638140,1324884155,49983
   142.045798808,6486686,1976802962,8156712,1561547,1321784552,64297
   142.545958474,6479965,2030187723,7569531,1632337,1327356766,56639
   143.046123339,6315439,2009591897,7762415,1629703,1325886648,52654
   143.546287234,6098038,2027069122,7325675,1601670,1312978454,46845
   144.046522304,6487987,2006383598,7885816,1637858,1327840410,64248
   144.546678863,6446313,2020073671,7850027,1631417,1325179275,55274
   145.046835849,6357901,2006111708,7434398,1594524,1323914514,49464
   145.546987073,6286114,2011294945,7446284,1593221,1314867120,54693
   146.047148493,6570573,1961072093,8565133,1574237,1325779264,63043
   146.547309061,6205637,2044159047,7512824,1649953,1327655477,56320
   147.047456682,6431320,2025105501,7744499,1645158,1326161447,53838
   147.547639612,6255125,2020616076,7804129,1602799,1324149807,51665
   148.047798468,6344837,2013994570,7806971,1642276,1320254280,60836
   148.547964467,6181464,1983247923,7748117,1570558,1317050332,55273
   149.048108749,6108986,2022008987,7156051,1606560,1323353825,49822
   149.548258263,6194286,2021635210,7834725,1626464,1326554748,51732
   150.048427528,6310326,2010033958,7970086,1627870,1324679880,67746
   150.548605141,6251137,2009560448,7572801,1618370,1321233208,53527
   151.048761408,6502653,1984580187,8198049,1600744,1323533795,54817
   151.548921459,6303465,2001265090,7664656,1593267,1319241424,49522
   152.049051120,6439744,1957591395,8687518,1573706,1319728363,71583
   152.549203672,6484666,1988210826,8170779,1608597,1322976529,58150
   153.049356508,6214431,2050026465,7145898,1638788,1324846955,50885
   153.549527875,6174824,2026444860,7301726,1623784,1321315859,47075
   154.049697272,6444906,1975531161,8362345,1575386,1320363145,61389
   154.549855841,6505060,2016755377,8154342,1622009,1327669998,54404
   155.050003797,6428305,2025171179,7896277,1614418,1326852643,49634
   155.316965917,3306593,1090936573,3716920,852611,707782316,42469
